UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,DISABPCT,ALLONCAM,TUITVARY,ROOM,ROOMCAP,BOARD,MEALSWK,ROOMAMT,BOARDAMT,RMBRDAMT,APPLFEEU,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4
121178,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,-2,-2,,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121257,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,16,2,2,1,972,1,16,11282,7898,,70,,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
121275,1,1,0,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,5,1,1,2,2,2,2,-2,-2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,2,2,,3,,,,,110,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121309,0,1,1,0,0,0,4,-2,-2,59,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,8,2,2,1,1845,2,,,,11300,55,50,1,1,0,0,0,0,0,2,-2,1,156,1,156,1,156
121345,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,21,2,2,1,1612,1,16,10666,7858,,70,,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
121363,1,1,-2,0,1,0,1,2,0,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,5,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121433,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121619,1,1,0,1,1,0,1,8,2,-2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121628,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,1,2,2,2,-2,-2,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,-2,-2,-2,1,0,0,1,0,-2,1,0,2,-2,,-2,2,1,38,3,,1000,,,,50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
121637,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,2,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,0,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121691,1,1,1,0,0,0,3,-2,-2,-2,1,0,1,1,0,0,1,1,1,1,0,1,1,0,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,11,2,2,1,1672,1,19,11486,4076,,50,50,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
121707,1,1,-2,1,1,0,1,2,4,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,8,2,1,1,150,2,,4334,3625,,0,,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
121859,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,100,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121868,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,100,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121886,1,1,0,1,1,0,1,2,4,-2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,5,2,1,2,,3,,,,,0,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
121901,1,1,-2,0,0,0,1,2,4,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,6,2,1,2,,3,,,,,0,,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
121992,1,0,-2,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,,2,-2,2,,3,,,,,90,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122117,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,2,1,1,2,1,1,2,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,,-2,2,2,,3,,,,,100,100,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122180,1,1,-2,1,1,0,1,8,2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,6,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122205,1,1,-2,1,1,0,1,2,0,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,7,2,1,2,,3,,,,,0,,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
122296,1,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,3,1,2,1,1,2,1,1,1,-2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,6,-2,2,2,,3,,,,,50,90,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122320,1,1,0,1,1,0,1,2,0,-2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,-2,-2,,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122339,1,1,-2,1,1,0,1,2,4,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,4,2,1,2,,3,,,,,0,,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
122375,1,1,0,1,1,0,1,2,4,-2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,4,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122384,1,1,-2,1,1,0,1,2,4,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,1,1,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
122409,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,5,2,1,1,6514,2,,12824,6344,,70,70,1,1,0,0,0,0,0,1,203,1,203,1,203,1,203
122436,1,1,1,1,0,0,4,-2,-2,30,0,0,0,0,0,0,1,1,1,1,0,1,1,0,4,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,2,2,10,2,2,1,2484,2,,,,16246,55,45,1,1,0,0,0,0,0,1,129,1,136,1,136,1,136
122454,0,1,0,1,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,1,1,2,1,-2,-2,-2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,19,-2,2,2,,3,,,,,75,85,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122506,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,2,2,1,-2,-2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,5,2,2,1,405,2,,13700,6000,,110,110,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122597,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,6,2,1,1,4332,1,19,10134,4392,,70,70,1,1,0,0,0,0,0,2,-2,1,138,1,138,1,138
122612,0,1,1,0,0,0,4,-2,-2,30,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,9,2,2,1,2800,2,,11030,5110,,70,55,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136
122649,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,2,1,1,-2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,-2,-2,-2,0,0,1,0,0,-2,0,1,2,-2,,-2,2,2,,3,,,,,,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122658,1,1,-2,1,1,0,1,2,0,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122685,1,1,0,0,0,0,2,-2,-2,-2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,6,1,1,2,2,2,2,-2,-2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122694,1,1,-2,0,0,0,2,-2,-2,-2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,-2,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122728,0,1,0,0,0,0,4,-2,-2,79,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,4,2,2,1,559,1,19,6240,6128,,60,0,1,0,1,0,0,0,0,2,-2,1,302,1,302,1,302
122737,1,1,-2,0,1,0,1,4,2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,-2,-2,,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122746,1,1,-2,0,1,0,1,4,2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,10,2,1,2,,3,,,,,0,,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
122755,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,1,1,4261,2,,9062,5880,,70,70,1,1,0,0,0,0,0,1,203,1,203,1,203,1,203
122782,1,1,0,1,1,0,1,4,2,-2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,-2,-2,,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122791,1,1,-2,1,1,0,1,4,2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,5,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122834,1,1,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,1,2,2,2,2,-2,-2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,2,2,,3,,,,,100,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122852,1,1,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,1,2,2,2,2,-2,-2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,,2,2,2,,3,,,,,100,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122889,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,10,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
122931,0,1,0,0,0,0,4,-2,-2,30,0,0,0,0,0,0,1,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,2,2,15,2,2,1,3551,2,,,,16533,70,73,1,1,0,0,0,0,0,2,-2,1,136,1,136,1,136
122977,1,1,0,1,1,0,1,8,0,-2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123013,1,1,-2,1,1,0,1,2,0,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,8,2,1,2,,3,,,,,0,,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
123095,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,2,1,2,2,1,1,2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,-2,-2,-2,1,1,0,1,1,-2,1,0,2,-2,,-2,2,2,,3,,,,,,0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123165,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,-2,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,16,1,2,1,1085,1,19,10346,8652,,60,170,1,1,0,0,0,0,0,1,197,1,197,1,197,1,197
123217,1,1,-2,0,1,0,1,2,8,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,7,2,1,2,,3,,,,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123280,0,1,0,0,0,0,4,-2,-2,54,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,-2,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,,2,2,1,48,3,,2800,,,50,50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123299,1,1,0,1,1,0,1,2,0,-2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,6,2,1,1,128,2,,4245,1100,,0,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
123341,1,1,-2,1,1,0,1,4,2,-2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,6,2,1,1,125,2,,,,7600,0,,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
