UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCDUNS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCNECTA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,PCAPPLFEEU,PCROOM,PCCHG1AT0,PCCHG1AF0,PCCHG1AY0,PCCHG1AT1,PCCHG1AF1,PCCHG1AY1,PCCHG1AT2,PCCHG1AF2,PCCHG1AY2,PCCHG1AT3,PCCHG1AF3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,PCCHG2AT0,PCCHG2AF0,PCCHG2AY0,PCCHG2AT1,PCCHG2AF1,PCCHG2AY1,PCCHG2AT2,PCCHG2AF2,PCCHG2AY2,PCCHG2AT3,PCCHG2AF3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,PCCHG3AT0,PCCHG3AF0,PCCHG3AY0,PCCHG3AT1,PCCHG3AF1,PCCHG3AY1,PCCHG3AT2,PCCHG3AF2,PCCHG3AY2,PCCHG3AT3,PCCHG3AF3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,PCCHG4AY0,PCCHG4AY1,PCCHG4AY2,PCCHG4AY3,PCCHG5AY0,PCCHG5AY1,PCCHG5AY2,PCCHG5AY3,PCCHG6AY0,PCCHG6AY1,PCCHG6AY2,PCCHG6AY3,PCCHG7AY0,PCCHG7AY1,PCCHG7AY2,PCCHG7AY3,PCCHG8AY0,PCCHG8AY1,PCCHG8AY2,PCCHG8AY3,PCCHG9AY0,PCCHG9AY1,PCCHG9AY2,PCCHG9AY3,PCCIPCODE1,PCCIPLGTH1,PCPRGMSR1,PCMTHCMP1,PCWKCMP1,PCLNAYHR1,PCLNAYWK1,PCCHG1PY0,PCCHG1PY1,PCCHG1PY2,PCCHG1PY3,PCCHG4PY0,PCCHG4PY1,PCCHG4PY2,PCCHG4PY3,PCCHG5PY0,PCCHG5PY1,PCCHG5PY2,PCCHG5PY3,PCCHG6PY0,PCCHG6PY1,PCCHG6PY2,PCCHG6PY3,PCCHG7PY0,PCCHG7PY1,PCCHG7PY2,PCCHG7PY3,PCCHG8PY0,PCCHG8PY1,PCCHG8PY2,PCCHG8PY3,PCCHG9PY0,PCCHG9PY1,PCCHG9PY2,PCCHG9PY3
126012,1,"Wright Institute (The) -","2501 9th Street","Berkeley","CA","94710-2254",6,8,"Peter Dybwad","President","5108419230","941674865 ","040019432","00884601  ",1,491385,"wi.edu/","www.wi.edu/admission","www.wi.edu/tuition-financial-aid","www.wi.edu/admission-apply-online"," "," "," ","www.wi.edu/disability-services",2,1,2,7,2,1,20,1,2,2,12,1,"A",1,1,1,1,41860,1,488,-2,6001,"Alameda County",613,-122.291518,37.860543,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126979,1,"Denver Seminary - Washington DC","3600 Brightseat Road","Landover","MD","20785-2414",24,2,"Don Payne","Vice President of Academic Affairs / Academic Dean","3017733600","840421879 ","080373897","00135201  ",1,487542,"www.denverseminary.edu/dc/","www.denverseminary.edu/admissions/","www.denverseminary.edu/admissions/financial-aid/","www.denverseminary.edu/admissions/admission-application/","www.denverseminary.edu/admissions/financial-aid/financial-aid-calculator/"," "," ","www.denverseminary.edu/current-students/student-resources/",2,1,2,7,2,1,20,1,2,2,21,1,"A",1,1,1,1,47900,1,548,-2,24033,"Prince George's County",2404,-76.858845,38.935528,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127778,1,"Otero Junior College - La Junta High School","1817 Smithland Ave","La Junta","CO","81050-3346",8,7,"Timothy Alvarez","President","7193846831","846001770 ","089498182","00136201  ",1,492333,"https://www.ojc.edu/","https://www.ojc.edu/","https://www.ojc.edu/","https://www.ojc.edu/","https://www.ojc.edu/","https://www.dodmou.com/","https://www.ojc.edu/","https://www.ojc.edu/",4,2,1,3,1,2,40,1,2,2,33,1,"A",1,1,1,1,-2,-2,-2,-2,8089,"Otero County",804,-103.538319,37.970544,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,,,,3574,412,3986,3680,420,4100,3680,427,4107,0,2,,,,3574,412,3986,3680,420,4100,3680,427,4107,0,2,,,,5957,412,6369,6136,420,6556,6136,427,6563,0,2,,1800,1800,1850,,,,,,,,,,11861,12188,12493,,5547,5598,5651,,8598,8813,9043,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129808,1,"Three Rivers Community College - Corrigan-Radgowsk","982 Norwich-New London Turnpike","Uncasville","CT","06382-0638",9,1,"Kem Barfield","Dean of Academic and Student Affairs","8608485072","          "," ","00976504  ",1,492768,"https://www.threerivers.edu/","https://www.threerivers.edu/admissions/","https://www.threerivers.edu/admissions/how-to-enroll/financial-aid-scholarships/","https://ssb-prod.ec.commnet.edu/pls/k/bwskalog.P_DispLoginNon","https://www.threerivers.edu/paying-for-trcc/net-price-calculator/","https://www.threerivers.edu/student-life/support-services/veterans/"," ","www.threerivers.edu/student-life/support-services/disability-services-accommodations/",7,3,1,2,1,2,0,2,2,2,22,1,"A",1,1,1,1,35980,1,278,76450,9011,"New London County",902,-72.110340,41.452711,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-2,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130174,1,"Porter and Chester Institute of Rocky Hill","30 Waterchase Drive","Rocky Hill","CT","06067-1400",9,1,"James A. Bologa","President, CEO","8605292519","060852205 "," ","01077910  ",1,130147,"www.porterchester.edu/","www.porterchester.edu/admissions/","www.porterchester.edu/financial-aid/","www.porterchester.edu/apply-online/","www.porterchester.edu/financial-aid/calculator/"," "," ","www.porterchester.edu/",9,3,3,2,1,2,0,2,2,2,21,1,"A",1,1,1,1,25540,1,278,73450,9003,"Hartford County",901,-72.654475,41.676390,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,25,2,17220,0,17220,17220,0,17220,17590,0,17590,15555,220,15775,0,0,17220,0,17220,17220,0,17220,17590,0,17590,15555,220,15775,,,17220,0,17220,17220,0,17220,17590,0,17590,15555,220,15775,,,1700,1700,1750,2040,,,,,,,,,13005,13005,13005,11560,4113,4113,4113,3744,4113,4113,4113,3744,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130907,1,"Delaware Technical Community College-Owens","Route 18, Seashore Highway PO Box 610","Georgetown","DE","19947",10,2,"Bobbi Barends","Vice President","3028565400","516000279 ","933361693","01172702  ",1,130891,"https://www.dtcc.edu/our-campuses/georgetown","www.dtcc.edu/admissions-financial-aid","www.dtcc.edu/admissions-financial-aid","www.dtcc.edu/admissions-financial-aid/apply","www.dtcc.edu/admissions-financial-aid/tuition-fees/net-price-calculator","www.dtcc.edu/student-resources/veterans-services"," ","www.dtcc.edu/student-resources/learning-support/disability-services",1,1,1,5,1,2,30,1,2,2,31,1,"A",1,1,1,1,41540,1,480,-2,10005,"Sussex County",1000,-75.406093,38.696677,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,2,4484,420,4904,4575,370,4945,4575,370,4945,4575,370,4945,,,4484,420,4904,4575,370,4945,4575,370,4945,4575,370,4945,,,11212,420,11632,11438,370,11808,11438,370,11808,11438,370,11808,,,1600,1600,1600,1600,,,,,,,,,8400,8400,8400,8400,3746,3640,3640,3640,3746,3640,3640,3640,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132471,1,"Barry University Law School","6441 East Colonial Drive","Orlando","FL","32807-3673",12,5,"Michael Allen, PhD","President","3212065600","          ","046033999","00146601  ",1,463108,"www.barry.edu/law/"," "," "," ","www.barry.edu/netpricecalculator/"," "," "," ",2,1,2,9,2,1,13,1,2,2,21,1,"A",1,1,1,1,36740,1,422,-2,12095,"Orange County",1207,-81.301400,28.567070,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135081,1,"Keiser University-Melbourne","900 S Babcock St","Melbourne","FL","32901",12,5,"Dr. Arthur Keiser","Chancellor","8776363618","591829662 ","099617847","02151901  ",1,372587,"www.keiseruniversity.edu/","www.keiseruniversity.edu/admissions/","www.keiseruniversity.edu/financial-services/","enroll.keiseruniversity.edu/","www.keiseruniversity.edu/financial-services/"," "," ","www.keiseruniversity.edu/americans-with-disabilities-act/",2,1,2,9,1,1,11,1,2,2,13,1,"A",1,1,1,1,37340,1,-2,-2,12009,"Brevard County",1208,-80.622998,28.094849,0,0,0,0,1,0,1,0,1,1,1,1,0,1,2,55,2,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,2000,2000,2000,2000,,,,,,,,,10252,13620,13620,14086,8726,8726,8726,8726,7443,8808,8808,9248,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135522,1,"Maynard A. Traviss Technical College - Central Flo","4590 Rocky Road","Lakeland","FL","33811-1249",12,5," "," ","8634992700","          "," ","00560801  ",1,490683,"www.traviss.edu/"," "," "," ","nces.ed.gov/collegenavigator/"," "," ","www.traviss.edu/catalogue",7,3,1,2,1,2,0,2,2,2,12,1,"A",1,1,1,1,29460,1,422,-2,12105,"Polk County",1215,-82.027634,27.981562,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,30,2,2851,400,3251,2851,400,3251,2585,400,2985,2851,400,3251,,3,2851,400,3251,2851,400,3251,2585,400,2985,2851,400,3251,,3,11405,400,11805,11405,400,11805,10340,400,10740,11405,400,11805,,3,500,500,400,400,,,,,,,,,9000,9000,9000,9000,1200,1200,1200,1200,1200,1200,1200,1200,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136826,1,"Miami Lakes Educational Center and Technical Colle","5780 NorthWest 158th Street","Miami Lakes","FL","33014-6720",12,5,"Kenneth L. Williams","Principal","3052539920","          "," ","02524201  ",1,494214," "," "," "," "," "," "," "," ",4,2,1,4,1,2,0,2,2,2,21,1,"A",1,1,1,1,33100,1,370,-2,12086,"Miami-Dade County",1225,-80.294424,25.915514,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.0604",2400,1,18,72,900,36,,7200,7185,7186,,450,450,180,,,,,,,,,0,25650,26100,26550,0,4050,4320,4500,0,4500,4320,4500
138309,1,"Rasmussen University-Central Pasco","16418 State Road 54","Odessa","FL","33556",12,5,"Ann Leja","Interim President","8134353601","200390754 ","826803103","00869411  ",1,138336,"https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://npc.collegeboard.org/app/rasmussen","https://www.rasmussen.edu/tuition/military-benefits/"," ","https://www.rasmussen.edu/student-life/disability-services/",3,1,3,9,1,1,13,1,2,2,21,1,"A",1,1,1,1,45300,1,-2,-2,12101,"Pasco County",1212,-82.544267,28.186621,1,0,1,1,1,0,1,0,1,0,0,1,0,1,2,0,2,9360,1575,10935,9360,1575,10935,10359,1695,12054,10072,1635,11707,,,9360,1575,10935,9360,1575,10935,10359,1695,12054,10072,1635,11707,,,9360,1575,10935,9360,1575,10935,10359,1695,12054,10072,1635,11707,,,180,180,74,69,,,,,,,,,8226,8433,8613,8721,4878,4941,4914,4878,4878,4941,4914,4878,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139621,1,"East Georgia State College - Statesboro","10449 US Highway 301 South","Statesboro","GA","30458-3240",13,5,"Jessica L. Williamson","Director of EGSC Statesboro","9126232400","581138587 ","963769000","01099701  ",1,487108,"www.ega.edu/statesboro","www.ega.edu/offices/student_affairs/admissions_office","www.ega.edu/offices/student_affairs/financial_aid","https://gafutures.xap.com/applications/usg/usg_common_app_short/introduction.asp?application_id=2783","www.ega.edu/npcalc/","www.ega.edu/veterans_and_military_personnel#tuition-assistance"," ","www.ega.edu/offices/student_affairs/counseling_and_disability_services",4,2,1,3,1,2,40,1,2,2,41,1,"A",1,1,1,1,44340,2,496,-2,13031,"Bulloch County",1312,-81.826774,32.392408,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,20,2,2224,2392,4616,2280,2362,4642,2280,2334,4614,2280,2334,4614,,,2224,2392,4616,2280,2362,4642,2280,2334,4614,2280,2334,4614,,,8421,2392,10813,8632,2362,10994,8632,2334,10966,8632,2334,10966,,,1224,1258,1440,1440,,,,,,,,,7913,8135,6903,6916,4398,3146,4171,4218,4312,3146,4171,4218,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147369,1,"Moody Theological Seminary and Graduate School--Mi","41550 East Ann Arbor Trail","Plymouth","MI","48170-4308",26,3,"Mark Jobe","President","7342079581","362167792 ","120979799","00172725  ",1,464031,"https://www.moody.edu/grad/michigan/","https://www.moody.edu/admissions/grad","https://www.moody.edu/grad/chicago/financial-aid/","https://www.moody.edu/apply/LocalAccount/login?ReturnUrl=%2fapply%2f"," ","https://www.moody.edu/federal-financial-aid/veterans-benefits/"," ","https://www.moody.edu/student-services/disability-services/",2,1,2,7,2,1,20,1,2,2,21,1,"A",1,1,1,1,19820,1,220,-2,26163,"Wayne County",2611,-83.451903,42.366828,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149532,1,"Triton College - Intl Union of Operating Engr Loca","2260 South Grove Street","Chicago","IL","60616-1823",17,3,"Mary-Rita Moore","President","7084560300","362537114 ","074431503","00177302  ",1,489380,"www.triton.edu/","www.triton.edu/admissions/","www.triton.edu/finaid","www.triton.edu/application/","online2.triton.edu/netpricecalculator/"," "," ","www.triton.edu/CAAS/",4,2,1,3,1,2,40,1,2,2,11,1,"A",1,1,1,1,16980,1,176,-2,17031,"Cook County",1707,-87.640926,41.850888,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,2,2000,0,2000,2000,0,2000,2000,0,2000,2000,0,2000,,,2000,0,2000,2000,0,2000,2000,0,2000,2000,0,2000,,,2000,0,2000,2000,0,2000,2000,0,2000,2000,0,2000,,,1440,1440,1470,1500,,,,,,,,,6612,6754,6884,7074,3092,3280,3298,3316,3092,3280,3298,3316,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150853,1,"PJ's College of Cosmetology- Brownsburg","1012 C East Main Street","Brownsburg","IN","46112-1462",18,3,"Judith EStewart","CEO/President","3178468999","351282799 ","168479137","02241701  ",1,468617,"https://www.gotopjs.com/","https://www.gotopjs.com/","https://www.gotopjs.com/"," ","https://www.gotopjs.com/"," "," ","https://www.gotopjs.com/",9,3,3,2,1,2,0,2,2,2,21,1,"A",1,1,1,1,26900,1,294,-2,18063,"Hendricks County",1804,-86.379755,39.837832,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1500,1,12,48,900,30,15100,17216,17216,17216,2000,2500,2500,2500,,,,,,,,,9660,9660,14592,14592,8400,8400,8400,8400,7320,7320,8400,8400
150987,1,"Ivy Tech Community College-Northcentral","220 Dean Johnson Blvd","South Bend","IN","46601-3415",18,3," "," ","5742897001","351180631 ","074298712|617089362|793751095","00991707  ",1,150978,"www.ivytech.edu/","www.ivytech.edu/admissions","www.ivytech.edu/financial-aid","www.ivytech.edu/apply-now","www.ivytech.edu/finacial-aid/estimator"," "," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,12,1,"A",1,1,1,1,43780,1,515,-2,18141,"St. Joseph County",1802,-86.248296,41.661616,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,4218,150,4368,4350,150,4500,4487,150,4637,4487,150,4637,,,4218,150,4368,4350,150,4500,4487,150,4637,4487,150,4637,,,8252,150,8402,8511,150,8661,8777,150,8927,8777,150,8927,,,1420,1440,1460,1050,,,,,,,,,6336,6656,6848,7808,4160,4224,4256,4192,3584,3648,3680,4192,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152080,1,"University of Notre Dame -","224 South Michigan Avenue","Chicago","IL","60604-2535",17,3,"Rev. John I. Jenkins, C.S","President","5746315000","350868188 ","824910376","00184001  ",1,490762,"www.nd.edu/","mendoza.nd.edu/programs/mba-programs/executive-mba/admissions-process/","financialaid.nd.edu/","mendoza.nd.edu/programs/mba-programs/executive-mba/apply-now/","financialaid.nd.edu/","registrar.nd.edu/students/veteran_affairs.php","registrar.nd.edu/pdf/SRKAct_09.pdf","disabilityservices.nd.edu/",2,1,2,7,2,1,20,1,2,2,11,1,"A",1,1,1,1,16980,1,176,-2,17031,"Cook County",1707,-87.624871,41.878594,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153366,1,"Graceland University - Independence","1401 W Truman Rd","Independence","MO","64050-3434",29,4,"Dr. Patricia H. Draves","President","8168330524","420707114 ","078075645","00186601  ",1,177463,"www.graceland.edu/","www.graceland.edu/academics/graduate-online-programs","www.graceland.edu/financial-aid/index","www.graceland.edu/admissions/apply-now","www.graceland.edu/financial-aid/index","https://www.graceland.edu/catalog/withdrawal-from-the-university#MDMOBILZ","www.graceland.edu/financial-aid/consumer-information","www.graceland.edu/academics/student-disability-services",2,1,2,9,1,1,14,1,2,2,21,1,"A",1,1,1,1,28140,1,312,-2,29095,"Jackson County",2905,-94.433651,39.094017,1,0,1,0,0,0,1,0,1,1,0,0,1,1,2,50,2,12780,324,13104,13140,360,13500,13500,360,13860,13500,360,13860,,,12780,324,13104,13140,360,13500,13500,360,13860,13500,360,13860,,,12780,324,13104,13140,360,13500,13500,360,13860,13500,360,13860,,,1367,1980,1320,1440,,,,,,,,,11670,11670,11670,13080,2220,2220,3120,3210,2220,2220,3120,3210,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154688,1,"Baker University School of Nursing","1505 SW 8th Ave","Topeka","KS","66604-1353",20,4,"Dr. Lynne Murray","President","7853545850","480543766 ","048259584","00190302  ",1,155946,"www.bakeru.edu/","www.bakeru.edu/apply/","www.bakeru.edu/admissions/financial-aid/","www.bakeru.edu/apply/"," ","https://www.bakeru.edu/military-benefits/","https://www.bakeru.edu/office-of-institutional-research/","www.bakeru.edu/resource/student-academic-success/#access",2,1,2,8,1,1,20,1,2,2,12,1,"A",1,1,1,1,45820,1,-2,-2,20177,"Shawnee County",2002,-95.695465,39.053630,0,0,0,0,0,0,1,0,1,1,0,0,0,2,-2,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154925,1,"Coffeyville Technical Campus","700 Roosevelt","Coffeyville","KS","67337-7501",20,4,"Heather Pollet","Dean of Career/Technical Education.","6202527550","480698570 ","010663490","00191008  ",1,155876,"www.coffeyville.edu/","www.coffeyville.edu/admissions/","www.coffeyville.edu/finaid/index.cfm","www.coffeyville.edu/admissions/Application-for-Admission.cfm","www.coffeyville.edu/current-students/CostFees.cfm"," "," ","www.coffeyville.edu/student/Special-Accomodations.cfm",7,3,1,2,1,2,0,2,2,2,33,1,"A",1,1,1,1,17700,2,-2,-2,20125,"Montgomery County",2002,-95.634500,37.037718,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1120,1184,2304,1248,1472,2720,1248,1792,3040,1248,1792,3040,,,1120,1184,2304,1248,1472,2720,1248,1792,3040,1248,1792,3040,,,2688,1184,3872,2816,1472,4288,2816,1792,4608,2816,1792,4608,,,1000,1100,1100,1100,,,,7050,,,,1100,7839,7839,6810,6810,2367,2400,2400,2400,2367,2400,2500,2600,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155353,1,"Old Town Barber College - KC","14133 East US Highway 40","Kansas City","MO","64136-1187",29,4,"Wayne Major","Owner","8163736822","480804082 ","098417672","02134802  ",1,494241,"www.otbcollege.com/","www.otbcollege.com/","www.otbcollege.com/","www.otbcollege.com/"," ","www.otbcollege.com/","www.otbcollege.com/","www.otbcollege.com/",9,3,3,2,1,2,0,2,2,2,11,1,"A",1,1,1,1,28140,1,312,-2,29095,"Jackson County",2905,-94.413558,39.034001,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0402",1200,1,10,40,900,26,,15850,15850,15850,,2000,2000,2000,,,,,,,,,0,8660,8660,8660,0,4260,4260,4260,0,4260,4260,4260
156310,1,"PJ's College of Cosmetology- Greenfield","1400 W Main St","Greenfield","IN","46140-3120",18,3,"JUDITH STEWART","PRESIDENT","3178468999","351325815 ","024551393","02337201  ",1,152114,"www.gotopjs.com/","https://www.gotopjs.com/","https://www.gotopjs.com/"," ","https://www.gotopjs.com/"," "," ","www.gotopjs.com/",9,3,3,2,1,2,0,2,2,2,21,1,"A",1,1,1,1,26900,1,294,-2,18059,"Hancock County",1806,-85.792691,39.784594,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1500,1,13,52,900,30,15100,17216,17216,17216,2000,2500,2500,2500,,,,,,,,,11128,15951,15951,15951,4940,5642,5642,5642,2171,5642,5642,5642
160612,1,"Southeastern Louisiana University - EBR Parish Sch","3000 North Sherwood Forest Drive","Baton Rouge","LA","70814-5322",22,5,"Dr. John Crain","President","9855492000","726000816 ","065470684","00202401  ",1,489797,"www.southeastern.edu/","www.southeastern.edu/admin/admissions/index.html","www.southeastern.edu/admin/fin_aid/","www.southeastern.edu/apply/","www.southeastern.edu/admin/fin_aid/net_price_calculator/index.html"," ","lionsports.net/documents/2021/8/4//SRK_Grad_Rates_2_.pdf?id=7003","www.southeastern.edu/admin/access_srv/index.html",1,1,1,9,2,1,12,1,2,2,12,1,"A",1,1,1,1,12940,1,-2,-2,22033,"East Baton Rouge Parish",2206,-91.057264,30.476874,0,0,0,0,0,0,0,0,1,0,1,0,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161253,1,"University of Maine - Machias","116 O'Brien Avenue","Machias","ME","04654-1397",23,1,"Dr. Joan Ferrini-Mundy","President","2072551200","16000769  ","837456859","00205306  ",1,497347,"https://machias.edu/","https://machias.edu/admissions/","https://machias.edu/scholarships-aid/","https://machias.edu/admissions/apply/","https://machias.edu/netpricecalculator/","https://machias.edu/registrar/veterans-services/"," ","https://machias.edu/campus-life/student-services/student-accessibility-services/",1,1,1,5,1,2,30,1,2,2,43,1,"N",1,1,1,1,-2,-2,-2,-2,23029,"Washington County",2302,-67.458025,44.708803,1,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,,,,,,,,,,8460,450,8910,,,,,,,,,,,,8460,450,8910,,,,,,,,,,,,16200,450,16650,,,,,,1000,,,,9963,,,,1000,,,,9963,,,,1000,,,,1000,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162104,1,"Cecil College - Elkton Station","107 Railroad Avenue","Elkton","MD","21921-5535",24,2,"Mary Way Bolt","President","4102871000","520908863 ","964789564","00830801  ",1,490780,"https://www.cecil.edu/","https://www.cecil.edu/admissions","https://www.cecil.edu/paying-for-college/financial-aid","https://www.cecil.edu/admissions/how-to-apply","https://www.cecil.edu/wp-content/documents/net-price-calculator/npcalc.htm"," "," "," ",4,2,1,3,1,2,40,1,2,2,21,1,"A",1,1,1,1,37980,1,428,-2,24015,"Cecil County",2401,-75.832315,39.610875,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,3570,930,4500,3660,990,4650,3750,990,4740,3750,1020,4770,,,6780,930,7710,6960,990,7950,7050,990,8040,7050,1020,8070,,,8280,930,9210,8490,990,9480,8490,990,9480,8490,1020,9510,,,2400,2400,2400,2400,,,,,,,,,6400,6400,6400,6400,3800,4200,4200,4700,3800,4200,4200,4700,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168555,1,"Hillsdale Beauty College","440 Marshall Street","Coldwater","MI","49036-0000",26,3,"Haley Francis","Financial Aid Adminstrator","5172275163","463082796 ","609575584","02595701  ",1,494302,"https://www.hillsdalebeautycollege.com/","https://www.hillsdalebeautycollege.com/","https://www.hillsdalebeautycollege.com/","https://www.hillsdalebeautycollege.com/","https://www.hillsdalebeautycollege.com/","https://www.hillsdalebeautycollege.com/"," ","https://www.hillsdalebeautycollege.com/",9,3,3,2,1,2,0,2,2,2,32,1,"A",1,1,1,1,17740,2,310,-2,26023,"Branch County",2607,-84.998985,41.954579,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1500,1,14,56,900,32,,17150,17150,17150,,2250,2250,2250,,,,,,,,,0,9240,9240,9520,0,1050,1050,1120,0,1050,1050,1050
