SurveyOrder,Tablenumber,TableName,varNumber,varOrder,varName,Codevalue,Frequency,Percent,valueOrder,valueLabel,varTitle
14,140,"EFFY2022",20661,2,"EFFYLEV","1",6036,5.14,1,"All students total","Undergraduate or graduate level of student"
20,21,"EF2022A",21985,2,"LINE","1",5418,4.67,1,"Full-time, first-time, first-year, degree-seeking undergraduates","Level of student (original line number on survey form)"
20,21,"EF2022A",21990,3,"SECTION","1",41634,35.86,1,"Full-time","Attendance status of student"
20,21,"EF2022A",21991,4,"LSTUDY","1",93808,80.79,1,"Undergraduate","Level of student"
20,24,"EF2022C",21993,1197,"LINE","1",1025,1.44,1,"Alabama","State of residence  (original line number on survey form)"
20,22,"EF2022CP",21994,26,"CIPCODE","13.0000",32873,19.81,1,"Education","CIP Code for major field of study"
20,22,"EF2022CP",21995,27,"LINE","1",6987,4.21,1,"Full-time, first-time, first-year, degree-seeking undergraduates","Level of student (original line number on survey form)"
20,22,"EF2022CP",21996,28,"SECTION","1",60053,36.20,1,"Full-time","Attendance status of student"
20,22,"EF2022CP",21997,29,"LSTUDY","1",8666,5.22,1,"All students total","Level of student"
14,140,"EFFY2022",22023,3,"LSTUDY","1",95098,80.92,1,"Undergraduate","Original level of study on survey form"
14,141,"EFIA2022",22028,1280,"ACTTYPE","1",1713,28.38,1,"Clock hours","Is instructional activity based on credit or clock hours"
20,23,"EF2022B",22992,12,"LINE","1",4445,5.70,1,"Age 18 and under","Original line number on survey form"
10,10,"HD2022",23357,1,"INSTSIZE","1",3551,56.76,1,"Under 1,000","Institution size category"
10,11,"FLAGS2022",23367,1146,"PTACIPEF","1",2187,34.96,1,"Respondent","Status enrollment by major"
10,11,"FLAGS2022",24001,1,"STAT_E12","1",6036,96.48,1,"Respondent","Response status of institution - 12-month enrollment"
10,11,"FLAGS2022",24006,4,"LOCK_E12","0",60,0.96,1,"No data submitted","Status of 12-month enrollment component whe data collection closed"
10,11,"FLAGS2022",24011,7,"PRCH_E12","1",1,0.02,1,"Parent record includes data from child campuses","Parent/child indicator for 12-month enrollment"
10,11,"FLAGS2022",24021,16,"IMP_E12","1",,,1,"Carry foreward (CF)","Type of imputation method - 12 month enrollment"
10,12,"IC2022",24566,1,"DISAB","1",4081,66.49,1,"3 percent or less","Percent indicator of undergraduates formally registered as students with disabilities"
10,11,"FLAGS2022",30001,51,"STAT_C","1",6049,96.69,1,"Response","Response status -  Completions component"
10,11,"FLAGS2022",30006,52,"LOCK_C","0",63,1.01,1,"No data submitted","Status of completions component when institution was migrated"
10,11,"FLAGS2022",30011,53,"PRCH_C","1",4,0.06,1,"Parent record includes data from child campuses","Parent/child indicator for completions"
10,11,"FLAGS2022",30021,57,"IMP_C","1",,,1,"Carry forward (CF)","Type of imputation method Completions"
30,30,"C2022_A",31005,1,"MAJORNUM","1",1503912,90.86,1,"First major","First or Second Major"
30,33,"C2022DEP",33341,2,"CIPCODE","99",6042,2.48,1,"Grand total","CIPCODE - 2020 Classification"
30,30,"C2022_A",35005,3,"AWLEVEL","15",424575,25.65,1,"Degrees/certificates total","Award Level code"
10,11,"FLAGS2022",40002,2,"SA_EXCL","1",20,0.32,1,"Yes","Salary exclusion"
90,91,"SAL2022_IS",40106,1,"ARANK","7",3856,24.96,1,"All instructional staff total","Academic rank"
10,11,"FLAGS2022",40224,1,"STAT_SA","1",4069,65.04,1,"Respondent","Response status to SA survey"
10,11,"FLAGS2022",50001,806,"STAT_S","1",6043,96.60,1,"Respondent","Response status for Fall Staff "
10,11,"FLAGS2022",50026,58,"FTEMP15","1",4436,70.91,1,"Yes","Does institution have 15 or more full-time employees"
90,93,"S2022_OC",50131,4,"SABDTYPE","10",5973,3.25,1,"Full-time (occupation code prior to 2012)","Identifies occupations consistent with previous codes"
90,96,"S2022_NH",50581,4,"SGTYPE","1",3392,8.09,1,"Full-time new hires (New hire code prior to 2012)","Old new hire categories that are consitent with new codes"
90,95,"S2022_IS",53001,1,"SISCAT","1",3590,5.60,1,"All full-time instructional staff","Instructional staff category"
90,95,"S2022_IS",53011,1,"ARANK","1",8466,13.21,1,"Professors","Academic rank"
90,93,"S2022_OC",53021,2,"FTPT","1",70974,38.67,1,"All staff","Full-time or part-time status"
90,96,"S2022_NH",53046,3,"FACSTAT","0",30058,71.72,1,"All full-time new hires","Faculty and tenure status"
90,94,"S2022_SIS",53051,2,"FACSTAT","0",3590,17.02,1,"All full-time instructional staff","Faculty and tenure status"
10,11,"FLAGS2022",60006,1,"STAT_F","1",6045,96.63,1,"Respondent","Response status for Finance survey"
10,11,"FLAGS2022",60011,6,"LOCK_F","8",6045,96.63,1,"Complete, final lock applied","Status of Finance survey when data collection closed"
10,11,"FLAGS2022",60015,10,"PRCHTP_F","1",295,4.72,1,"Full parent/child system ","Parent/child system indicator - Finance "
10,11,"FLAGS2022",60016,11,"PRCH_F","1",159,2.54,1,"Parent record - includes data from branch campuses","Parent/child indicator - Finance "
10,11,"FLAGS2022",60026,31,"IMP_F","1",5,0.08,1,"Carry foreward (CF)","Type of imputation method  Finance "
10,11,"FLAGS2022",60041,51,"GPFS","1",5395,86.24,1,"Yes (unqualified)","Audit Opinion GPFS from auditor (all finance)"
10,11,"FLAGS2022",60051,56,"F1GASBAL","1",1250,19.98,1,"Business Type Activities","GASB alternative accounting model"
10,11,"FLAGS2022",60081,76,"F2PELL","1",1333,21.31,1,"Pass through (agency)","Account for Pell grants as pass through transactions or as federal grant revenues to the institution (FASB  institutions)?"
10,11,"FLAGS2022",60082,77,"F3PELL","1",2070,33.09,1,"Pass through (agency)","Account for Pell grants as pass through transactions or as federal grant revenues to the institution (private-for-profit institutions)?"
10,11,"FLAGS2022",60091,66,"F_ATHRV1","1",479,7.66,1,"Yes, included with sales and services of educational activities","Are intercollegiate athletic revenues included with sales and services of educational activities "
10,11,"FLAGS2022",60092,67,"F_ATHRV2","1",770,12.31,1,"Yes, included with sales and services of auxiliary enterprises","Are intercollegiate athletic revenues included with sales and services of auxiliary enterprises"
10,11,"FLAGS2022",60094,68,"F_ATHRV9","1",445,7.11,1,"Yes, included with sources other than sales and services","Are intercollegiate athletic revenues included with a source other than educational activities or auxiliary enterprises"
10,11,"FLAGS2022",60100,61,"FCOLATHL","1",2081,33.26,1,"Yes","Participates in intercollegiate athletics"
10,11,"FLAGS2022",60102,62,"F_ATHEX1","1",588,9.40,1,"Yes, accounted for as auxiliary enterprisesv","Intercollegiate athletic expenses accounted for as auxiliary enterprises"
10,11,"FLAGS2022",60104,63,"F_ATHEX2","1",1437,22.97,1,"Yes, accounted for as student services","Intercollegiate athletic expenses accounted for as student services"
10,11,"FLAGS2022",60106,64,"F_ATHEX9","1",96,1.53,1,"Yes, accounted for as other expense functional category","Intercollegiate athletic expenses accounted for as other expense functional classification"
10,11,"FLAGS2022",60110,65,"F_ATHRV","1",1597,25.53,1,"Has athletic revenues","Intercollegiate athletic revenues"
60,61,"F2122_F2",61281,1,"F2FHA","1",1332,74.75,1,"Yes - (report endowment assets)","Does this institution or any of its foundations or other affiliated organizations own endowment assets ?"
60,60,"F2122_F1A",62376,1,"F1FHA","1",1333,68.85,1,"Yes - (report endowment assets)","Does this institution or any of its foundations or other affiliated organizations own endowment assets ?"
60,62,"F2122_F3",66910,260,"F3F03","1",86,4.06,1,"Aggregate amounts paid by multi-institution or multi-campus organization indicated in IC (diretory information)","Designee who paid the reported tax expenses for the institution"
10,11,"FLAGS2022",66915,78,"F3BIST","1",59,0.94,1,"Sole Proprietorship","Type of business structure for tax purposes (private-for-profit, degree-granting institutions)"
60,60,"F2122_F1A",67051,1,"F1MHP","1",1390,71.80,1,"Yes -  pension information reported    ","Pension information reported    "
60,60,"F2122_F1A",67052,2,"F1MHOP","1",1307,67.51,1,"Yes - postemployment benefits other than pension (OPEB) reported","Postemployment benefits other than pension (OPEB)  reported"
10,11,"FLAGS2022",70001,1856,"STAT_SFA","1",5888,94.12,1,"Respondent","Response status for Student Financial Aid survey"
10,11,"FLAGS2022",70006,1857,"LOCK_SFA","8",5895,94.23,1,"Complete, final lock applied","Status of Student Financial Aid Survey when data collection closed"
10,11,"FLAGS2022",70011,1858,"PRCH_SFA","1",1,0.02,1,"Parent record - includes data from branch campuses","Parent/child indicator Student Financial Aid survey"
10,11,"FLAGS2022",70021,1860,"IMP_SFA","1",6,0.10,1,"Carry forward (CF)","Type of imputation method Student Financial Aid"
10,11,"FLAGS2022",71981,1861,"SFAFORM","1",3884,62.08,1,"Undergraduate student financial and undergraduate military servicemembers/veteran's benefits are applicable","SFA collection form type"
10,11,"FLAGS2022",80001,1,"STAT_GR","1",5370,85.84,1,"Respondent","Response status - Graduation Rates"
10,11,"FLAGS2022",80006,3,"LOCK_GR","0",76,1.21,1,"No data submitted","Status of Graduation rate survey when data collection closed"
10,11,"FLAGS2022",80011,5,"PRCH_GR","1",,,1,"Parent record -  includes data from child campuses","Parent/child indicator - Graduation Rates"
10,11,"FLAGS2022",80021,9,"IMP_GR","1",3,0.05,1,"Carry foreward (CF)","Imputation method - Graduation Rates"
10,11,"FLAGS2022",80026,11,"COHRTSTU","1",5416,86.57,1,"Yes","Enrolled any full-time first-time students"
10,11,"FLAGS2022",80101,35,"STAT_GR2","1",5009,80.07,1,"Respondent","Response status - Graduation Rates 200"
10,11,"FLAGS2022",80106,36,"LOCK_GR2","0",57,0.91,1,"No data submitted","Status of Graduation rate 200 survey when data collection closed"
10,11,"FLAGS2022",80111,37,"PRCH_GR2","1",,,1,"Parent record -  includes data from child campuses","Parent/child indicator - Graduation Rates 200"
10,11,"FLAGS2022",80121,40,"IMP_GR2","1",1,0.02,1,"Carry foreward (CF)","Imputation method - Graduation Rates 200"
50,80,"GR2022",80900,30,"CHRTSTAT","10",2967,6.16,1,"Revised cohort","Graduation rate status in cohort"
50,80,"GR2022",80901,31,"COHORT","1",10327,21.45,1,"Bachelor's/ equiv +  other degree/certif-seeking 2015 subcohorts (4-yr institution)","Cohort"
50,80,"GR2022",80902,32,"SECTION","1",10327,21.45,1,"Bachelor's/ equiv +  other degree/certif-seeking 2016 subcohort (4-yr institution)","Section of survey form"
50,80,"GR2022",80903,33,"LINE","10",2967,6.16,1,"Revised cohort","Original line number of survey form"
50,82,"GR2022_PELL_SSL",81501,1,"PSGRTYPE","1",2287,27.42,1,"Total 2016 cohort (Bachelor's and other degree/certificate seeking) - four-year institutions 
","Cohort type"
50,85,"GR2022_GENDER",81721,1,"GRCHRTYR","1",2287,42.56,1,"2016 cohort (four-year institutions)
","Cohort"
10,11,"FLAGS2022",82101,41,"STAT_OM","1",3661,58.52,1,"Respondent","Response status - Outcome Measures"
10,11,"FLAGS2022",82106,42,"LOCK_OM","0",28,0.45,1,"No data submitted","Status of Outcome Measures component when data collection closed"
10,11,"FLAGS2022",82111,43,"PRCH_OM","1",,,1,"Parent record -  includes data from child campuses","Parent/child indicator - Outcome Measures"
10,11,"FLAGS2022",82126,47,"IMP_OM","1",,,1,"Carry foreward (CF)","Imputations method - Outcome Measures"
55,181,"OM2022",83001,1,"OMCHRT","50",3661,7.64,1,"Total entering, Total","Cohort category"
10,11,"FLAGS2022",90001,901,"STAT_EAP","1",6043,96.60,1,"Respondent","Response status for EAP "
10,11,"FLAGS2022",90003,903,"STAT_HR","1",6029,96.37,1,"Respondent","Response status of institution for Human Resources (HR) component"
10,11,"FLAGS2022",90005,905,"IMP_HR","1",13,0.21,1,"Carry foreward (CF)","Type of Imputation method - Human Resources (HR) component"
10,11,"FLAGS2022",90007,907,"LOCK_HR","0",105,1.68,1,"No data submitted","Status of Human Resources (HR) component when data collection closed"
10,11,"FLAGS2022",90009,909,"PRCH_HR","1",26,0.42,1,"Parent record includes data from child campuses","Parent/child  indicator - Human Resources (HR) component "
90,90,"EAP2022",90111,3,"FACSTAT","0",87596,30.01,1,"All staff","Faculty and tenure status"
10,11,"FLAGS2022",90200,23,"TENURSYS","1",2065,33.01,1,"Has tenure system","Does institution have a tenure system"
10,11,"FLAGS2022",160001,1,"STAT_AL","1",4000,63.94,1,"Response","Response status -  Academic Libraries component"
10,11,"FLAGS2022",160006,2,"LOCK_AL","0",31,0.50,1,"No data submitted","Status of Academic Library component when institution was migrated"
10,11,"FLAGS2022",160011,3,"PRCH_AL","1",84,1.34,1,"Parent record includes data from child campuses","Parent/child indicator for Academic Libraries"
10,11,"FLAGS2022",160021,6,"IMP_AL","1",8,0.13,1,"Carry forward (CF)","Type of imputation method - Academic Libraries"
10,11,"FLAGS2022",160026,7,"HASAL","1",3996,63.87,1,"Yes, have access to library collections and have library expenses
","Has an academic library"
100,160,"AL2022",160100,1,"LCOLELYN","1",203,5.43,1,"Yes","Is the Library collection entirely electronic"
100,160,"AL2022",160153,19,"LEXP100K","1",2862,76.50,1,"Greater than or equal to $100,000","Were annual total library expenses greater than or equal to $100,000"
100,160,"AL2022",160160,21,"LFRNGBYN","1",1919,51.30,1,"Yes","Are staff fringe benefits paid out of the library budget"
100,160,"AL2022",160310,44,"LILLDYN","1",2929,78.29,1,"Yes","Does institution have interlibrary loan services ?"
100,160,"AL2022",160325,1,"LILSYN","1",3498,93.50,1,"Yes","Does  institution have Library Staff?"
10,10,"HD2022",10016,7,"STABBR","AK",10,0.16,2,"Alaska","State abbreviation"
10,10,"HD2022",10026,11,"FIPS","2",10,0.16,2,"Alaska","FIPS state code"
10,10,"HD2022",10031,12,"OBEREG","1",330,5.27,2,"New England (CT, ME, MA, NH, RI, VT)","Bureau of Economic Analysis (BEA) regions"
10,10,"HD2022",10076,31,"OPEFLAG","2",91,1.45,2,"Branch campus of a main campus that participates in Title IV","OPE Title IV eligibility indicator code"
10,10,"HD2022",10086,32,"SECTOR","1",814,13.01,2,"Public, 4-year or above","Sector of institution"
10,10,"HD2022",10091,33,"ICLEVEL","2",1605,25.66,2,"At least 2 but less than 4 years","Level of institution"
10,10,"HD2022",10096,34,"CONTROL","2",1855,29.65,2,"Private not-for-profit","Control of institution"
10,10,"HD2022",10101,35,"HLOFFER","1",168,2.69,2,"Award of less than one academic year","Highest level of offering"
10,10,"HD2022",10106,36,"UGOFFER","2",283,4.52,2,"No undergraduate offering","Undergraduate offering"
10,10,"HD2022",10111,37,"GROFFER","2",4069,65.04,2,"No graduate offering","Graduate offering"
10,10,"HD2022",10122,38,"HDEGOFR1","11",560,8.95,2,"Doctor's degree - research/scholarship and professional practice","Highest degree offered"
10,10,"HD2022",10126,39,"DEGGRANT","2",2042,32.64,2,"Nondegree-granting, primarily postsecondary","Degree-granting status"
10,10,"HD2022",10151,42,"HBCU","2",6155,98.39,2,"No","Historically Black College or University"
10,10,"HD2022",10161,40,"MEDICAL","2",5835,93.27,2,"No","Institution grants a medical degree"
10,10,"HD2022",10166,43,"TRIBAL","2",6221,99.44,2,"No","Tribal college"
10,10,"HD2022",10171,97,"CARNEGIE","16",105,1.68,2,"Doctoral/Research Universities--Intensive","Carnegie Classification 2000"
10,10,"HD2022",10176,51,"LOCALE","12",735,11.75,2,"City: Midsize","Degree of urbanization (Urban-centric locale)"
10,10,"HD2022",10181,70,"OPENPUBL","0",2,0.03,2,"Institution is not open to the public","Institution open to the general public"
10,10,"HD2022",10186,71,"ACT","N",68,1.09,2,"New (active) - added during the current year","Status of institution"
10,10,"HD2022",10206,75,"CYACTIVE","2",,,2,"No, potential add or restore","Institution is active in current year"
10,10,"HD2022",10211,76,"POSTSEC","2",30,0.48,2,"Not primarily postsecondary","Primarily postsecondary indicator"
10,10,"HD2022",10216,77,"PSEFLAG","2",32,0.51,2,"Not primarily postsecondary or open to public","Postsecondary institution indicator"
10,10,"HD2022",10221,78,"PSET4FLG","2",193,3.09,2,"Non-Title IV postsecondary institution
","Postsecondary and Title IV institution indicator"
10,11,"FLAGS2022",10231,102,"STAT_IC","2",1,0.02,2,"Partial respondent, imputed","Response status -  Institutional characteristics component"
10,11,"FLAGS2022",10236,101,"LOCK_IC","1",,,2,"Has data not edited","Status of IC component when institution was migrated"
10,12,"IC2022",10361,1,"PEO1ISTR","0",2255,36.74,2,"Implied no","Occupational"
10,12,"IC2022",10366,2,"PEO2ISTR","0",1793,29.21,2,"Implied no","Academic"
10,12,"IC2022",10371,3,"PEO3ISTR","0",1985,32.34,2,"Implied no","Continuing professional"
10,12,"IC2022",10376,4,"PEO4ISTR","0",5194,84.62,2,"Implied no","Recreational or avocational"
10,12,"IC2022",10381,5,"PEO5ISTR","0",5122,83.45,2,"Implied no","	Adult basic or high school equivalency"
10,12,"IC2022",10386,6,"PEO6ISTR","0",5774,94.07,2,"Implied no","Secondary (high school)"
10,12,"IC2022",10388,7,"PEO7ISTR","0",5532,90.13,2,"Implied No","Remedial"
10,12,"IC2022",10391,11,"CNTLAFFI","2",2305,37.55,2,"Private for-profit","Institutional control or affiliation"
10,12,"IC2022",10396,12,"PUBPRIME","2",1480,24.11,2,"State","Primary public control"
10,12,"IC2022",10401,13,"PUBSECON","2",140,2.28,2,"State","Secondary public control"
10,12,"IC2022",10412,11,"LEVEL1A","0",5133,83.63,2,"Implied no","Certificate of less than 12 weeks"
10,12,"IC2022",10413,12,"LEVEL1B","0",2889,47.07,2,"implied no","Certificate of at least 12 weeks, but less than 1 year"
10,12,"IC2022",10431,30,"LEVEL5","0",1891,30.81,2,"Implied no","Bachelor's degree"
10,12,"IC2022",10436,35,"LEVEL6","0",3202,52.17,2,"Implied no","Postbaccalaureate certificate"
10,12,"IC2022",10441,40,"LEVEL7","0",2348,38.25,2,"Implied no","Master's degree"
10,12,"IC2022",10446,45,"LEVEL8","0",3594,58.55,2,"Implied no","Post-master's certificate"
10,12,"IC2022",10452,62,"LEVEL17","0",3545,57.75,2,"Implied no","Doctor's degree - research/scholarship"
10,12,"IC2022",10453,64,"LEVEL18","0",3536,57.61,2,"Implied no","Doctor's degree - professional practice "
10,12,"IC2022",10454,66,"LEVEL19","0",4287,69.84,2,"Implied no","Doctor's degree - other"
10,12,"IC2022",10516,1,"OPENADMP","2",2001,32.60,2,"No","Open admission policy"
10,11,"FLAGS2022",10517,1,"STAT_ADM","2",5,0.08,2,"Partial respondent, imputed","Response status - Admissions component"
