UNITID,LPBOOKSP,LPMEDIAP,LPSERIAP,LEBOOKSP,LEDATABP,LEMEDIAP,LESERIAP,LSALWAGP,LFRNGBNP,LEXMSBBP,LEXMSCSP,LEXMSOTP,LEXOMTLP,LEXPTOTF,LTOTLFTE,LLIBRFTE,LPROFFTE,LPAIDFTE,LSTUDFTE
161253,31,17,1,40,0,6,4,25,13,6,54,0,3,952,58.30,18.80,3.00,28.00,8.50
161299,3,0,0,13,0,81,3,47,21,4,22,7,0,372,4.19,2.00,1.00,0.00,1.19
161341,18,1,0,48,0,9,23,57,29,1,10,1,3,206,3.40,1.00,0.00,1.00,1.40
161457,3,0,0,85,0,3,8,30,8,1,58,0,3,507,77.00,15.00,2.00,0.00,60.00
161484,3,0,0,86,0,10,1,,,,,,,,2.13,1.00,0.00,0.00,1.13
161509,97,2,0,0,0,0,1,,,,,,,,3.90,1.00,1.00,1.60,0.30
161518,13,1,0,86,0,0,0,59,13,0,0,27,1,365,7.30,2.50,0.80,2.00,2.00
161545,5,0,0,83,0,12,0,48,19,9,21,2,1,160,6.40,4.00,1.00,0.50,0.90
161554,38,1,0,42,0,10,9,46,24,2,21,3,3,546,44.00,8.00,13.00,15.00,8.00
161563,11,1,0,0,1,87,0,80,0,0,14,5,1,164,16.00,1.00,2.00,0.00,13.00
161572,17,1,0,80,0,2,1,37,13,1,40,1,7,124,1.25,1.00,0.25,0.00,0.00
161581,6,0,0,39,0,55,0,81,0,2,14,4,0,656,2.00,1.00,1.00,0.00,0.00
161688,64,7,15,14,0,0,0,74,0,5,15,0,5,278,8.00,3.00,0.00,5.00,0.00
161767,38,1,0,44,0,13,4,77,0,5,14,1,2,219,18.00,7.00,0.00,11.00,0.00
161864,35,1,0,5,0,25,34,59,27,0,14,0,1,249,6.00,5.00,0.00,1.00,0.00
161873,23,2,1,42,0,0,31,46,18,2,24,1,8,1337,26.00,18.00,0.00,8.00,0.00
162007,94,3,1,1,0,1,0,50,15,2,31,0,1,249,5.33,2.00,2.00,1.33,0.00
162061,54,2,0,34,0,0,10,53,8,0,39,0,1,238,7.00,1.00,1.00,0.00,5.00
162104,8,0,0,91,0,0,0,58,4,1,26,0,10,245,0.60,0.60,0.00,0.00,0.00
162122,8,1,0,91,0,0,0,57,8,6,27,0,2,147,9.00,3.00,3.00,0.00,3.00
162168,4,0,0,81,0,8,7,64,0,0,29,3,5,302,4.00,2.75,1.00,0.25,0.00
162210,8,1,0,63,0,22,6,38,18,0,31,2,11,532,6.00,1.00,2.00,0.00,3.00
162283,82,4,1,13,0,0,0,46,14,2,25,1,13,879,20.00,2.00,1.00,17.00,0.00
162557,21,2,0,77,0,0,0,77,0,1,19,0,3,146,6.00,3.00,1.00,2.00,0.00
162584,25,10,1,47,0,0,16,46,22,2,17,1,12,568,21.75,9.00,0.00,9.50,3.25
162609,86,14,0,0,0,0,0,57,21,2,19,0,0,519,12.00,2.00,1.00,1.00,8.00
162654,17,0,0,69,0,6,7,45,0,2,37,4,12,695,10.20,7.00,0.00,2.00,1.20
162690,1,0,0,76,0,6,17,44,11,13,17,0,14,211,3.77,3.00,0.00,0.77,0.00
162706,12,0,0,66,0,22,0,55,15,6,14,10,0,358,13.60,7.00,6.10,0.50,0.00
162760,13,1,0,63,0,10,13,56,0,2,31,2,8,483,12.34,6.50,1.00,1.00,3.84
162779,3,0,0,66,0,30,0,66,0,2,24,1,7,149,13.67,7.00,0.00,6.67,0.00
162928,39,10,1,41,0,6,4,29,8,5,40,0,17,1823,216.00,57.00,65.00,81.00,13.00
163028,0,0,0,72,0,26,2,,,,,,,,1.00,0.00,1.00,0.00,0.00
163046,29,1,0,44,0,13,13,33,9,4,30,1,21,673,19.68,11.49,7.10,0.79,0.30
163204,0,0,0,63,0,0,37,53,16,1,27,2,1,90,20.00,13.00,4.00,2.50,0.50
163259,26,1,2,57,0,0,15,48,16,2,30,0,4,1436,72.50,38.00,7.50,26.00,1.00
163268,64,10,0,16,0,10,0,40,0,4,46,6,3,702,52.00,20.00,5.00,27.00,0.00
163286,27,2,12,50,0,4,5,43,13,2,32,1,8,818,197.42,63.31,62.49,60.07,11.55
163295,18,2,0,80,0,0,0,70,0,7,4,10,9,326,14.50,6.00,0.00,8.50,0.00
163338,33,1,0,66,0,0,0,43,24,1,29,1,2,704,13.00,3.00,8.00,0.00,2.00
163426,27,3,0,29,0,21,20,69,0,9,18,0,4,349,39.35,18.00,0.00,17.00,4.35
163453,61,5,1,20,0,13,0,25,13,0,8,17,37,622,42.00,7.00,2.00,22.00,11.00
163462,24,1,0,72,0,0,4,37,0,3,51,0,9,235,30.00,3.00,2.00,0.00,25.00
163532,40,7,2,44,0,7,0,,,,,,,,2.00,1.00,0.00,0.00,1.00
163578,29,1,0,44,0,13,13,33,9,4,30,1,21,531,5.23,3.05,1.89,0.21,0.08
163657,6,0,0,49,0,19,26,71,0,0,28,1,0,148,10.00,4.70,5.30,0.00,0.00
163851,6,1,0,76,0,14,2,53,16,1,24,0,6,440,41.00,15.00,5.00,11.00,10.00
163912,20,2,0,43,0,7,28,54,0,2,33,1,11,829,14.60,6.00,0.00,7.10,1.50
163976,92,2,0,1,0,2,2,51,21,5,10,0,12,677,7.85,3.00,0.00,1.00,3.85
164076,22,3,0,53,0,16,6,42,18,6,31,2,1,367,51.00,21.00,11.00,11.00,8.00
164085,53,5,0,41,0,0,0,81,5,3,10,0,0,251,3.00,1.50,1.50,0.00,0.00
164155,31,1,0,58,0,4,5,60,0,2,30,5,3,842,28.50,19.00,1.00,8.00,0.50
164173,6,0,0,88,0,0,6,49,0,3,39,2,8,239,7.00,5.00,1.00,0.00,1.00
164216,18,0,0,81,0,0,1,46,6,2,31,4,11,873,12.00,5.00,0.00,4.00,3.00
164270,25,2,0,35,0,14,23,41,0,6,45,1,7,545,14.67,6.67,3.00,3.00,2.00
164313,0,0,0,0,0,100,0,60,0,0,34,0,6,184,4.50,1.00,2.50,0.00,1.00
164368,1,0,0,83,0,0,16,0,0,4,3,93,0,112,,,,,
164447,75,0,0,23,0,0,2,47,0,1,48,0,4,232,27.00,3.00,3.00,0.00,21.00
164465,31,2,1,50,0,5,12,41,0,9,27,4,19,4097,45.63,19.50,5.00,18.43,2.70
164492,14,1,0,60,0,1,24,53,0,14,16,2,15,159,5.00,2.50,0.00,0.00,2.50
164562,28,0,1,47,0,17,7,46,12,0,34,1,8,416,10.25,6.40,0.00,2.85,1.00
164580,5,0,0,77,0,4,14,31,6,3,54,0,6,630,13.74,6.91,0.00,3.00,3.83
164614,24,0,0,76,0,0,0,,,,,,,,2.00,0.50,0.00,0.00,1.50
164632,6,0,0,75,0,6,12,33,6,3,53,6,1,309,12.00,6.00,2.00,0.00,4.00
164641,5,0,0,65,0,18,12,53,4,5,36,3,0,377,3.03,1.00,0.00,0.95,1.08
164739,24,1,0,44,0,18,12,48,12,3,34,0,2,580,22.00,10.00,7.00,0.00,5.00
164748,4,5,0,8,0,83,0,80,0,1,14,1,4,327,47.00,6.00,14.00,0.00,27.00
164775,7,0,0,76,0,7,9,69,0,11,15,0,5,614,5.21,2.00,1.00,2.00,0.21
164872,10,0,2,2,0,3,84,60,19,5,4,7,5,1028,12.00,5.00,1.00,5.00,1.00
164915,96,1,0,1,0,0,1,,,,,,,,1.00,1.00,0.00,0.00,0.00
164924,47,9,1,37,0,2,4,36,13,11,35,1,4,2151,184.00,93.00,0.00,67.00,24.00
164988,25,3,7,49,0,3,14,39,6,5,44,1,4,727,191.00,74.00,18.00,76.00,23.00
165015,33,5,0,52,0,4,4,40,9,5,33,3,9,1620,77.00,34.00,21.00,4.00,18.00
165024,59,2,0,14,0,11,15,46,19,2,27,5,1,307,24.00,8.00,1.00,11.00,4.00
165033,27,3,0,32,0,17,21,72,0,3,12,0,13,178,9.70,5.60,1.00,2.60,0.50
165112,12,0,0,70,0,18,0,43,0,48,7,2,0,98,6.00,3.00,0.00,3.00,0.00
165167,0,0,0,7,86,2,5,25,8,0,67,0,0,181,3.00,3.00,0.00,0.00,0.00
165194,12,1,0,57,0,11,20,71,0,3,21,1,5,370,7.39,2.79,1.00,3.60,0.00
165264,81,2,0,11,2,0,4,63,12,22,3,0,0,251,7.00,1.00,1.00,3.00,2.00
165334,37,1,1,37,0,23,2,30,9,3,58,0,0,802,21.00,10.00,0.00,5.00,6.00
165495,99,0,0,0,0,1,0,,,,,,,,0.50,0.50,0.00,0.00,0.00
165529,14,1,0,54,0,10,21,53,15,0,4,21,7,771,14.28,6.88,1.00,3.40,3.00
165574,18,0,0,81,0,0,0,73,0,3,18,0,6,283,10.00,3.00,1.00,0.00,6.00
165644,7,0,0,33,0,8,52,37,7,0,47,0,9,556,6.75,1.00,0.00,0.75,5.00
165662,21,3,0,34,0,12,30,66,0,7,20,1,6,418,25.89,14.80,2.00,3.55,5.54
165671,13,0,0,47,0,15,26,52,15,4,29,0,0,663,10.10,7.60,0.00,2.50,0.00
165699,21,0,0,46,0,2,31,58,0,7,30,0,5,214,8.90,4.15,2.45,0.00,2.30
165802,13,3,0,5,0,79,0,39,11,2,45,3,0,302,2.60,2.00,0.00,0.00,0.60
165820,20,0,0,55,0,10,15,57,0,8,30,0,5,330,18.90,7.00,6.00,2.00,3.90
165866,24,0,0,44,0,14,18,62,0,2,28,1,7,299,23.94,10.96,0.00,10.48,2.50
165884,0,0,0,91,0,0,9,,,,,,,,1.00,1.00,0.00,0.00,0.00
165936,27,1,0,50,0,0,22,51,17,1,23,0,7,429,7.91,3.00,0.00,3.41,1.50
165945,34,0,0,65,0,0,0,39,6,5,1,12,36,1605,19.00,4.00,3.00,0.00,12.00
165981,19,0,0,56,0,24,1,81,0,2,11,1,6,470,5.00,3.00,0.00,1.00,1.00
166018,19,2,0,48,0,21,10,52,16,4,20,2,7,1999,11.20,3.54,0.00,6.01,1.65
166027,73,3,3,15,0,3,2,31,11,7,11,5,35,6729,729.11,387.09,69.26,265.76,7.00
166045,16,0,0,66,0,0,17,,,,,,,,1.00,1.00,0.00,0.00,0.00
166054,34,2,1,4,0,1,59,25,17,3,3,11,41,3953,4.76,2.00,0.00,0.00,2.76
166124,41,2,1,37,0,9,11,41,13,5,36,1,5,1337,37.50,19.00,0.00,14.50,4.00
166133,14,1,0,34,0,35,16,84,0,1,13,1,2,274,9.50,3.00,1.00,4.50,1.00
166391,10,1,0,52,0,13,24,64,0,0,32,0,3,380,9.37,4.00,1.00,0.00,4.37
166407,55,0,1,21,6,0,17,42,0,3,55,0,0,955,1.60,1.00,0.00,0.60,0.00
166452,16,1,0,52,0,20,11,43,13,2,32,2,7,355,9.50,4.00,4.00,0.00,1.50
166489,67,31,1,0,0,1,0,,,,,,,,2.25,0.25,0.00,0.00,2.00
166513,23,0,1,48,0,9,20,35,0,0,61,2,2,284,22.00,10.00,6.00,5.00,1.00
166629,47,2,1,42,0,3,4,46,1,5,42,2,5,548,115.70,44.50,18.00,48.50,4.70
166638,27,0,1,48,0,15,9,36,0,1,60,0,3,380,28.10,14.00,5.00,6.00,3.10
166647,5,0,0,62,0,21,12,81,0,1,17,0,0,168,6.00,4.00,2.00,0.00,0.00
166656,6,0,0,77,0,2,15,48,14,5,29,1,4,296,20.00,12.00,0.00,3.00,5.00
166674,23,1,0,60,0,14,2,84,0,3,8,0,5,563,11.50,6.00,1.00,4.00,0.50
166683,37,10,1,36,0,13,2,42,11,8,28,1,9,2601,145.00,26.00,60.00,59.00,0.00
166692,6,0,0,60,0,8,26,46,0,19,22,9,4,280,4.35,2.00,0.40,1.75,0.20
166708,26,0,9,59,0,0,5,26,9,1,52,0,12,6107,28.97,21.56,2.48,2.97,1.96
166717,1,0,0,72,0,2,25,22,4,23,50,0,0,734,4.00,1.00,1.00,0.00,2.00
166823,5,0,0,84,0,7,4,82,2,4,7,1,4,224,12.25,7.50,4.00,0.50,0.25
166850,18,1,0,42,0,18,21,42,13,1,37,0,6,248,19.11,5.00,0.00,9.00,5.11
166869,2,1,0,43,0,1,53,40,15,0,24,6,15,252,6.30,2.90,3.00,0.00,0.40
166887,4,0,0,47,0,29,20,63,24,2,10,0,2,292,11.59,7.97,3.49,0.00,0.13
166911,19,1,0,53,0,26,0,71,0,4,10,11,5,305,2.75,1.00,0.00,0.00,1.75
166939,32,1,2,52,0,7,6,42,0,10,37,1,11,1852,24.23,11.90,2.50,8.65,1.18
166957,8,0,0,65,0,24,3,83,0,0,15,0,1,274,6.00,4.50,1.00,0.50,0.00
167057,16,8,0,33,0,42,0,63,12,5,10,0,10,1040,33.00,4.00,0.00,3.00,26.00
167093,2,0,0,75,0,0,22,47,12,2,29,2,8,895,4.00,2.00,0.00,1.00,1.00
167215,31,2,2,53,0,0,12,48,13,2,27,0,10,1365,9.08,5.00,0.00,2.41,1.67
167260,9,0,0,91,0,0,0,29,4,1,31,0,34,186,4.00,1.00,0.00,0.00,3.00
167288,27,1,0,47,0,8,17,60,22,1,11,0,5,661,10.00,2.50,1.00,5.50,1.00
167312,14,0,0,76,0,4,6,81,0,5,9,0,5,279,13.00,9.00,0.00,4.00,0.00
167358,22,5,0,56,0,9,7,35,10,2,45,1,7,668,77.28,44.16,24.84,8.28,0.00
167376,18,1,0,57,0,24,0,82,0,1,10,0,7,247,9.65,5.20,2.00,2.25,0.20
167394,4,0,0,66,0,13,17,46,7,0,36,4,7,508,23.50,2.00,3.50,0.00,18.00
167455,42,1,0,38,0,19,0,58,13,3,14,0,12,743,5.00,2.00,1.00,0.00,2.00
167464,99,1,0,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
167525,3,0,0,72,0,11,13,58,0,0,26,2,13,124,4.50,2.50,0.00,0.00,2.00
167534,14,0,0,31,0,24,31,80,2,2,16,0,0,185,9.00,4.00,1.00,4.00,0.00
167598,11,0,0,71,0,17,1,42,9,2,40,2,4,288,13.10,5.00,4.10,0.00,4.00
167631,4,0,0,48,0,15,34,73,0,6,13,0,8,839,8.80,4.00,0.00,4.00,0.80
167677,47,9,1,37,0,2,4,36,13,11,35,1,4,0,0.00,0.00,0.00,0.00,0.00
167729,19,1,0,53,0,18,8,57,0,3,34,4,1,454,22.50,10.00,2.00,8.50,2.00
167783,27,0,0,47,0,1,24,41,11,5,39,0,5,454,17.20,9.00,3.00,4.00,1.20
167792,10,1,0,36,0,48,5,71,0,1,16,10,1,1161,5.50,4.50,0.00,0.50,0.50
167835,29,1,1,60,0,4,5,42,0,10,38,1,8,3262,56.01,27.70,7.00,21.31,0.00
167899,6,0,0,64,0,18,12,48,0,2,43,0,7,544,17.50,9.00,0.00,6.00,2.50
167905,13,0,1,40,0,19,27,79,0,2,19,0,0,230,10.00,4.00,3.00,3.00,0.00
167987,28,1,1,45,0,3,22,45,17,4,25,2,7,748,28.99,15.00,0.00,12.00,1.99
167996,12,52,0,24,0,4,7,53,0,1,29,1,15,526,16.45,6.00,1.00,4.33,5.12
168005,16,9,1,59,0,8,7,50,0,4,44,0,2,643,38.51,17.00,1.00,12.74,7.77
168148,31,3,1,52,0,9,4,30,9,8,49,2,2,1661,113.98,53.75,0.00,33.83,26.40
168218,25,1,0,58,0,9,6,55,0,3,30,2,10,1649,34.78,22.00,11.00,0.00,1.78
168227,6,0,0,59,0,18,17,54,13,2,26,5,0,310,21.20,12.20,0.00,1.00,8.00
168254,14,11,0,56,0,8,10,37,12,1,41,4,6,814,20.51,10.00,0.00,6.25,4.26
168263,20,1,0,46,0,24,10,61,0,0,33,2,4,319,19.00,7.00,0.00,6.00,6.00
168281,40,2,1,39,0,13,6,51,0,1,33,0,15,1097,20.38,10.00,2.00,4.26,4.12
168342,33,1,0,55,0,4,6,42,0,5,35,2,15,3107,55.74,18.00,2.00,23.81,11.93
168421,10,0,0,66,0,10,13,26,7,3,57,0,7,619,18.23,15.80,0.00,0.20,2.23
168430,20,1,0,34,0,18,27,62,0,2,29,1,7,305,21.00,7.00,8.00,0.00,6.00
168528,85,3,0,12,0,0,0,48,0,1,42,2,7,301,5.78,2.00,0.00,0.00,3.78
168546,14,1,0,58,0,22,6,44,16,2,30,1,7,798,13.26,6.00,0.00,4.00,3.26
168591,26,0,0,41,0,0,32,29,9,6,42,7,7,543,7.00,3.00,0.00,2.00,2.00
168607,99,1,0,0,0,0,0,61,28,1,10,1,0,294,2.26,2.26,0.00,0.00,0.00
168740,28,2,0,63,0,1,6,38,18,8,34,0,3,895,31.50,9.00,1.50,6.00,15.00
168786,19,1,0,56,0,24,0,53,8,1,26,1,11,603,14.00,4.00,0.50,3.00,6.50
168847,5,0,0,65,0,6,24,28,12,8,33,15,3,381,8.00,4.50,3.50,0.00,0.00
168883,6,1,0,72,0,15,6,48,28,4,17,0,2,160,2.83,1.00,0.78,0.00,1.05
169080,42,7,1,47,0,0,3,43,0,10,43,0,3,532,18.80,6.00,2.40,3.84,6.56
169099,42,7,1,47,0,0,3,43,0,10,43,0,3,2187,4.70,1.50,0.60,0.96,1.64
169220,60,2,0,38,0,0,0,62,10,3,22,1,3,634,2.02,1.52,0.00,0.50,0.00
169248,35,2,0,45,0,8,9,33,14,3,44,0,6,581,60.59,22.86,6.50,17.80,13.43
169275,48,1,0,1,0,50,0,57,25,4,13,1,0,274,11.00,6.00,3.00,0.00,2.00
169327,0,0,0,100,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
169363,20,1,0,80,0,0,0,44,3,0,31,0,22,178,5.00,1.50,0.50,0.00,3.00
169424,75,10,15,0,0,0,0,62,17,5,4,2,9,2976,4.50,2.50,0.00,0.50,1.50
169442,94,5,0,1,0,0,0,64,9,8,14,0,5,433,8.10,4.00,1.00,1.50,1.60
169479,2,0,0,84,0,0,13,54,0,6,31,0,9,248,11.00,8.00,1.00,2.00,0.00
169521,98,1,0,1,0,0,0,70,0,7,13,1,9,124,7.49,5.24,0.00,2.25,0.00
169655,30,0,32,0,0,38,0,90,10,0,0,0,0,113,9.00,3.00,0.00,6.00,0.00
169716,22,5,1,49,0,5,18,41,16,5,31,4,3,1023,40.50,18.00,2.00,11.00,9.50
169798,27,38,0,26,0,3,6,37,14,5,37,2,4,519,40.38,17.00,5.00,16.00,2.38
169910,17,0,1,55,0,5,23,41,19,2,27,1,10,366,24.79,10.00,8.00,0.28,6.51
169974,94,1,0,2,0,0,4,50,30,2,5,1,12,549,5.25,1.00,1.00,3.25,0.00
169983,6,0,0,83,0,1,10,40,14,6,27,4,8,730,18.00,5.00,5.40,3.60,4.00
169992,96,4,0,0,0,0,0,,,,,,,,0.60,0.00,0.50,0.00,0.10
170000,47,1,0,16,0,0,36,65,10,7,12,4,2,133,4.75,1.00,0.25,0.00,3.50
170037,15,1,0,42,0,31,11,40,10,14,23,2,11,595,13.00,5.00,3.00,0.00,5.00
170055,10,0,0,69,0,11,9,52,22,5,12,6,3,235,17.00,7.00,1.00,5.00,4.00
170082,16,1,4,53,0,19,7,37,15,6,37,1,5,525,80.00,30.00,9.00,21.00,20.00
170091,4,0,0,94,0,0,2,,,,,,,,10.00,1.00,0.00,0.00,9.00
170240,16,0,0,66,0,0,17,49,29,5,7,10,1,98,5.00,3.00,1.00,1.00,0.00
170286,14,1,0,71,0,8,5,31,10,10,34,0,15,1312,17.16,6.00,0.00,5.00,6.16
170301,16,2,0,52,0,23,7,42,18,5,25,1,8,945,27.70,11.00,0.00,9.50,7.20
170444,5,0,0,86,0,0,8,54,17,0,19,2,8,166,3.83,2.08,0.00,1.00,0.75
170532,29,0,0,57,0,0,13,45,12,5,17,11,10,767,17.48,7.28,0.00,1.46,8.74
170541,25,3,0,72,0,0,0,54,23,3,10,0,9,317,11.00,2.00,5.00,4.00,0.00
170550,5,0,0,58,0,3,35,55,24,4,14,0,2,330,7.11,2.00,2.50,1.83,0.78
170587,79,3,0,17,0,0,0,50,22,10,11,1,5,380,2.70,1.70,0.00,0.70,0.30
170620,13,1,0,24,0,38,23,40,23,7,28,2,1,241,3.63,1.00,1.00,0.63,1.00
170639,13,2,0,73,0,7,5,39,23,2,27,5,5,436,9.00,2.50,3.50,0.00,3.00
170657,8,0,0,77,0,5,10,53,24,4,19,0,1,252,23.10,9.80,5.00,8.30,0.00
170675,5,0,0,44,0,44,6,41,5,0,45,0,8,409,13.00,6.50,0.00,1.50,5.00
170790,24,1,8,51,0,16,0,69,10,3,12,6,0,151,30.00,5.00,5.00,20.00,0.00
170806,21,1,0,53,0,0,25,41,7,5,35,12,0,229,10.30,1.30,0.00,3.00,6.00
170967,28,6,0,7,0,2,58,59,0,3,25,0,13,259,3.88,3.00,0.59,0.00,0.29
170976,69,3,3,21,0,1,2,43,14,9,23,2,8,1668,552.00,220.00,0.00,308.00,24.00
171100,42,12,2,38,0,3,3,42,0,14,43,0,0,799,236.00,89.00,124.00,0.00,23.00
171128,49,1,2,38,0,0,11,22,8,0,63,1,6,776,25.00,9.00,8.00,5.00,3.00
171137,13,0,0,76,0,0,11,63,0,2,29,2,3,369,27.30,12.00,11.00,0.00,4.30
171146,5,0,0,86,0,0,8,39,13,3,44,1,0,361,14.00,8.00,0.00,3.00,3.00
171155,88,12,0,0,0,0,0,46,29,1,19,2,3,102,12.00,2.00,0.00,0.00,10.00
171225,3,0,0,62,0,27,8,48,25,8,17,1,2,588,6.50,3.50,0.00,3.00,0.00
171234,99,1,0,0,0,0,0,55,30,3,8,4,0,212,2.21,0.63,1.25,0.33,0.00
171304,9,0,0,83,0,0,7,50,30,3,13,0,3,436,5.50,3.00,2.50,0.00,0.00
171395,2,0,0,85,0,5,8,65,0,4,18,9,3,241,4.00,1.00,0.00,2.00,1.00
171456,27,7,0,49,0,7,10,40,20,2,32,0,6,419,27.13,7.33,4.00,8.00,7.80
171483,10,0,0,89,0,0,0,51,27,4,11,1,6,260,5.56,3.20,0.00,1.75,0.61
171492,98,1,0,0,0,0,0,28,8,0,0,64,0,151,13.00,2.00,1.00,1.00,9.00
171535,42,1,0,43,0,12,1,79,0,4,12,0,6,269,35.00,16.00,2.00,15.00,2.00
171571,27,6,0,43,0,18,6,36,13,1,42,1,6,519,54.00,14.00,11.00,15.00,14.00
171599,100,0,0,0,0,0,0,,,,,,,,14.00,1.00,0.00,0.00,13.00
171881,4,0,0,56,0,3,37,46,5,3,11,19,16,1566,2.50,1.00,0.50,0.00,1.00
172033,86,1,0,13,0,0,0,45,22,2,24,1,6,1990,4.00,2.00,0.00,2.00,0.00
172051,27,1,0,43,0,15,13,52,0,2,38,0,8,300,24.00,10.00,1.00,7.00,6.00
172200,15,0,0,85,0,0,0,52,19,1,28,1,0,110,23.00,1.00,6.00,4.00,12.00
172264,34,0,0,64,0,0,2,43,0,0,39,2,16,188,13.50,1.00,2.00,0.50,10.00
172291,4,0,0,80,0,8,9,41,24,2,28,0,5,402,10.00,3.00,1.00,5.00,1.00
172307,29,5,0,1,0,0,64,49,23,8,16,3,2,249,4.59,2.00,0.00,1.40,1.19
172334,20,1,0,64,0,0,14,53,13,5,20,2,8,247,8.93,2.60,2.75,0.42,3.16
172440,17,1,0,69,0,13,0,69,0,5,18,2,6,334,13.50,1.00,0.00,1.50,11.00
172477,21,27,12,39,0,0,1,31,13,1,38,14,4,4028,22.37,10.90,0.00,11.40,0.07
172608,3,0,0,74,0,0,23,31,12,0,52,5,1,461,3.00,2.00,1.00,0.00,0.00
172617,16,1,1,53,0,15,16,49,26,3,15,1,6,183,15.50,6.00,0.50,7.50,1.50
172635,12,0,0,63,0,6,18,49,25,5,6,0,16,285,10.00,4.50,5.50,0.00,0.00
172644,41,6,1,46,0,2,4,33,0,8,49,1,8,691,114.00,28.00,23.00,49.00,14.00
172671,83,7,0,10,0,0,0,50,30,6,11,2,1,416,3.50,1.00,1.50,0.00,1.00
172699,46,4,1,38,0,6,4,31,15,0,42,1,10,699,70.99,25.75,3.00,35.69,6.55
172705,7,0,0,68,0,14,11,57,17,5,9,0,11,1988,5.00,3.00,0.00,1.00,1.00
172866,7,0,2,90,0,0,0,,,,,,,,2.00,2.00,0.00,0.00,0.00
172918,1,0,0,36,0,38,25,39,14,0,47,0,0,100,3.90,0.50,0.00,0.40,3.00
172954,7,1,0,28,0,11,53,52,15,3,5,12,12,125,1.40,0.40,1.00,0.00,0.00
172963,32,1,0,12,0,55,0,52,15,3,16,5,9,104,4.50,3.00,1.00,0.00,0.50
173045,16,1,0,58,0,17,8,44,10,3,32,0,10,306,14.75,8.00,0.00,1.75,5.00
173063,3,0,0,43,0,5,48,57,18,5,20,0,0,103,12.00,1.00,1.00,0.00,10.00
173115,2,0,0,25,0,0,73,,,,,,,,0.20,0.04,0.01,0.00,0.15
173124,58,0,0,20,0,6,15,45,18,2,29,0,6,367,14.60,5.00,0.00,4.00,5.60
173142,16,1,0,25,0,47,10,57,0,6,27,0,10,331,5.00,1.00,2.00,1.00,1.00
173160,25,2,0,49,0,17,7,46,12,6,28,1,7,537,21.22,10.75,4.00,0.00,6.47
173203,16,0,0,83,0,0,1,59,29,3,8,0,1,79,3.65,1.00,0.00,0.65,2.00
173258,33,7,0,47,0,4,9,29,10,7,44,2,8,3237,31.86,17.60,3.72,4.77,5.77
173300,15,2,0,59,0,12,12,44,13,6,32,0,5,773,15.87,7.37,0.00,5.37,3.13
173328,9,0,0,40,0,29,22,41,10,3,29,0,18,309,22.75,8.00,2.00,2.00,10.75
173416,5,0,0,70,0,14,10,58,23,2,17,1,0,164,2.65,1.00,1.65,0.00,0.00
173452,23,5,0,64,0,0,8,50,14,9,16,4,6,422,6.52,4.50,0.00,0.00,2.02
173461,4,0,0,62,0,14,19,62,22,4,10,0,2,119,4.00,2.00,1.00,0.00,1.00
173559,7,1,0,73,0,18,0,67,18,3,10,0,1,123,5.00,1.00,2.00,0.00,2.00
173638,6,0,0,39,0,55,0,58,21,1,11,0,9,177,2.75,1.00,0.75,0.00,1.00
173647,21,1,0,5,0,70,3,44,15,8,27,0,5,842,29.25,6.50,1.71,4.47,16.57
173665,15,1,0,62,0,14,8,49,10,6,25,1,10,562,16.00,8.00,0.00,2.00,6.00
173683,48,2,0,39,0,0,10,55,15,2,6,22,0,578,1.00,1.00,0.00,0.00,0.00
173708,2,1,0,70,0,12,15,54,22,0,16,0,8,164,4.25,0.25,4.00,0.00,0.00
173735,6,0,0,70,0,0,23,,,,,,,,2.50,0.00,1.00,0.00,1.50
173799,10,2,0,57,0,15,17,55,26,7,11,0,1,214,6.16,4.10,1.90,0.00,0.16
173805,6,0,0,56,0,0,37,61,30,1,8,1,0,156,3.50,1.00,0.00,0.00,2.50
173896,58,3,7,26,0,0,7,52,16,12,11,1,8,1400,7.00,2.00,3.00,1.00,1.00
173902,29,2,0,29,0,33,7,46,0,6,35,1,12,1315,24.82,13.00,8.10,0.00,3.72
173911,7,1,1,76,0,12,3,50,18,6,18,4,3,182,9.00,2.00,2.00,0.00,5.00
173920,39,11,0,42,0,0,7,54,0,6,32,0,7,418,51.00,17.00,1.00,22.00,11.00
173957,75,7,8,2,0,0,7,31,3,3,60,0,4,10306,63.28,28.11,7.00,26.92,1.25
173993,11,2,0,32,0,0,54,,,,,,,,1.80,0.00,0.80,0.00,1.00
174020,9,1,0,51,0,24,15,60,0,5,32,0,3,359,25.00,8.00,2.00,9.00,6.00
174066,48,12,2,30,0,3,4,36,13,11,36,1,4,1078,311.00,103.00,37.00,131.00,40.00
174075,3,0,0,72,0,11,14,44,15,7,31,0,4,208,4.30,2.00,0.00,0.75,1.55
174127,16,1,0,82,0,0,0,79,0,6,3,0,12,428,7.24,2.57,0.00,2.47,2.20
174136,9,0,0,71,0,7,13,59,21,4,14,2,0,250,18.00,4.00,5.00,0.00,9.00
174154,0,0,0,66,0,20,14,,,,,,,,0.00,0.00,0.00,0.00,0.00
174233,18,2,0,63,0,7,11,37,15,6,37,0,5,372,24.84,8.00,3.00,13.00,0.84
