UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
123341,1601,5195,31,1419,0,0,1419,983,69,754,0,0,754,312,41,23
123350,,,,39,0,0,39,30,77,6,0,0,6,5,83,13
123457,109,241,45,119,0,0,119,77,65,0,0,0,0,0,,13
123484,142,471,30,127,0,0,127,62,49,64,0,0,64,14,22,13
123493,,,,84,0,0,84,66,79,,,,,,,12
123509,489,3392,14,0,0,0,0,0,,0,0,0,0,0,,27
123527,588,3303,18,650,0,0,650,408,63,716,0,0,716,365,51,16
123554,444,583,76,415,0,0,415,357,86,6,0,0,6,6,100,9
123563,779,2517,31,0,0,0,0,0,,0,0,0,0,0,,25
123572,940,1745,54,803,0,0,803,609,76,19,0,0,19,9,47,18
123642,,,,3,0,0,3,2,67,3,0,0,3,1,33,15
123651,539,701,77,494,0,0,494,357,72,1,0,0,1,1,100,16
123679,,,,176,0,0,176,155,88,20,0,0,20,13,65,18
123800,1864,5074,37,1564,0,0,1564,1180,75,907,0,0,907,436,48,22
123952,28,57,49,30,0,0,30,23,77,,,,,,,15
123961,3418,4888,70,3662,10,0,3652,3526,97,3,0,0,3,1,33,9
124113,236,2213,11,213,0,0,213,155,73,521,0,0,521,84,16,27
124292,139,155,90,131,0,0,131,120,92,,,,,,,11
124487,,,,0,0,0,0,0,,1,0,0,1,1,100,10
124681,,,,233,0,0,233,170,73,,,,,,,18
124706,,,,182,0,0,182,138,76,,,,,,,20
124937,,,,170,0,0,170,132,78,0,0,0,0,0,,22
125028,1214,3742,32,1035,0,0,1035,785,76,880,0,0,880,328,37,25
125082,,,,25,0,0,25,24,96,0,0,0,0,0,,20
125091,1145,4298,27,810,0,0,810,577,71,844,0,0,844,427,51,28
125170,264,2934,9,181,16,0,165,94,57,430,0,0,430,165,38,28
125231,,,,1,0,0,1,0,0,104,0,0,104,32,31,21
125310,,,,14,0,0,14,11,79,,,,,,,15
125462,173,1134,15,130,0,0,130,79,61,202,0,0,202,50,25,22
125471,340,3856,9,7,0,0,7,7,100,3,0,0,3,3,100,24
125499,700,2424,29,614,0,0,614,490,80,431,0,0,431,162,38,17
125532,,,,164,0,0,164,89,54,,,,,,,34
125727,311,401,78,331,0,0,331,285,86,2,0,0,2,0,0,10
125763,246,336,73,273,0,0,273,190,70,1,0,0,1,0,0,10
125897,113,227,50,115,0,0,115,82,71,1,0,0,1,0,0,8
126076,69,87,79,56,0,0,56,31,55,,,,,,,20
126119,358,1777,20,309,0,0,309,221,72,370,0,0,370,156,42,21
126182,298,535,56,294,0,0,294,167,57,12,0,0,12,4,33,13
126207,525,4762,11,455,1,0,454,263,58,450,0,0,450,188,42,17
126289,473,2267,21,0,0,0,0,0,,0,0,0,0,0,,23
126359,38,66,58,52,0,0,52,25,48,,,,,,,28
126562,1512,3409,44,1531,0,0,1531,1068,70,120,0,0,120,60,50,17
126580,1551,2665,58,1331,0,0,1331,889,67,97,0,0,97,48,49,15
126605,,,,49,0,0,49,37,76,,,,,,,11
126614,7027,8702,81,6648,3,0,6645,5833,88,79,5,0,74,45,61,18
126669,437,2747,16,487,0,0,487,405,83,162,0,0,162,45,28,16
126678,534,566,94,619,0,0,619,566,91,,,,,,,10
126687,,,,0,0,0,0,0,,,,,,,,22
126711,265,876,30,44,0,0,44,19,43,16,0,0,16,6,38,13
126748,131,603,22,121,0,0,121,45,37,22,0,0,22,7,32,15
126775,1510,1696,89,1380,0,0,1380,1292,94,1,0,0,1,1,100,17
126784,,,,39,0,0,39,31,79,,,,,,,10
126818,5348,7253,74,4566,0,0,4566,3937,86,478,0,0,478,322,67,17
126827,617,4309,14,558,0,0,558,255,46,309,0,0,309,83,27,31
126863,264,1159,23,260,0,0,260,159,61,468,0,0,468,192,41,13
126915,,,,61,0,0,61,59,97,52,0,0,52,41,79,7
126942,458,2105,22,0,0,0,0,0,,0,0,0,0,0,,20
126951,,,,436,0,0,436,356,82,,,,,,,27
127060,1620,1962,83,1600,0,0,1600,1408,88,21,0,0,21,14,67,8
127158,,,,682,0,0,682,623,91,1498,0,0,1498,1308,87,11
127185,831,1060,78,915,2,0,913,543,59,43,0,0,43,18,42,15
127200,792,8812,9,0,0,0,0,0,,0,0,0,0,0,,21
127316,,,,10,0,0,10,10,100,9,0,0,9,8,89,14
127389,152,355,43,168,9,0,159,103,65,16,2,0,14,5,36,18
127556,1632,2201,74,1188,1,0,1187,902,76,62,0,0,62,18,29,18
127565,1561,4082,38,1519,35,0,1484,932,63,493,27,0,466,200,43,16
127617,74,717,10,0,0,0,0,0,,0,0,0,0,0,,14
127653,28,134,21,27,0,0,27,16,59,2,0,0,2,1,50,9
127714,,,,0,0,0,0,0,,9,0,0,9,4,44,6
127732,278,363,77,347,0,0,347,235,68,29,0,0,29,8,28,18
127741,1180,1777,66,1249,0,0,1249,939,75,7,0,0,7,2,29,14
127778,168,247,68,165,0,0,165,93,56,24,0,0,24,12,50,16
127820,977,3628,27,0,0,0,0,0,,0,0,0,0,0,,21
127884,178,1084,16,2,0,0,2,0,0,3,0,0,3,1,33,19
127909,471,1690,28,7,0,0,7,6,86,5,0,0,5,2,40,22
127918,428,654,65,436,0,0,436,316,72,,,,,,,9
127945,138,459,30,131,0,0,131,81,62,56,0,0,56,11,20,14
127954,,,,0,0,0,0,0,,,,,,,,15
128106,583,1266,46,564,0,0,564,352,62,40,0,0,40,11,28,15
128151,,,,354,0,0,354,345,97,1,0,0,1,1,100,20
128179,,,,92,0,0,92,69,75,,,,,,,22
128188,,,,148,0,0,148,95,64,,,,,,,22
128258,217,461,47,256,2,0,254,159,63,57,1,0,56,28,50,18
128328,1054,1054,100,1091,7,0,1084,1014,94,,,,,,,7
128337,,,,38,0,0,38,30,79,14,0,0,14,10,71,13
128391,436,1884,23,455,0,0,455,349,77,1,0,0,1,0,0,16
128498,162,248,65,185,0,0,185,130,70,0,0,0,0,0,,15
128577,226,545,41,202,0,0,202,137,68,64,0,0,64,27,42,14
128586,29,29,100,23,0,0,23,18,78,,,,,,,10
128744,280,487,57,235,0,0,235,159,68,3,0,0,3,3,100,14
128771,1234,2157,57,1065,0,0,1065,815,77,28,0,0,28,14,50,14
128780,2,511,0,1,0,0,1,1,100,18,0,0,18,8,44,13
128896,,,,55,0,0,55,1,2,,,,,,,20
128902,630,674,93,492,0,0,492,429,87,,,,,,,10
129002,,,,71,0,0,71,35,49,0,0,0,0,0,,13
129020,4061,4887,83,3617,4,0,3613,3286,91,13,0,0,13,9,69,16
129154,53,1216,4,0,0,0,0,0,,0,0,0,0,0,,14
129181,,,,218,0,0,218,162,74,79,0,0,79,55,70,25
129215,712,1310,54,783,3,0,780,649,83,1,0,0,1,0,0,14
129242,1324,1395,95,1256,0,0,1256,1144,91,0,0,0,0,0,,12
129349,,,,15,0,0,15,15,100,2,0,0,2,2,100,17
129367,276,862,32,213,0,0,213,125,59,170,0,0,170,67,39,14
129482,,,,74,0,0,74,51,69,0,0,0,0,0,,13
129525,1137,1341,85,812,0,0,812,604,74,2,0,0,2,0,0,8
129534,12,83,14,11,0,0,11,4,36,5,0,0,5,3,60,8
129543,455,1044,44,435,0,0,435,242,56,228,0,0,228,86,38,15
129695,527,1445,36,568,0,0,568,353,62,364,0,0,364,150,41,14
129729,661,1543,43,666,0,0,666,412,62,260,0,0,260,99,38,13
129756,306,692,44,371,0,0,371,219,59,103,0,0,103,44,43,15
129774,100,187,53,108,0,0,108,70,65,1,0,0,1,1,100,12
129808,510,1011,50,514,0,0,514,288,56,180,0,0,180,64,36,14
129923,,,,101,0,0,101,78,77,39,0,0,39,27,69,15
129932,,,,,,,,,,,,,,,,20
129941,1224,1456,84,1253,1,0,1252,926,74,24,0,0,24,15,63,19
130004,517,1334,39,435,0,0,435,292,67,265,0,0,265,115,43,20
130040,212,424,50,215,0,0,215,132,61,53,0,0,53,24,45,14
130110,33,89,37,25,0,0,25,16,64,13,0,0,13,4,31,9
130174,,,,332,0,0,332,182,55,0,0,0,0,0,,15
130183,801,3723,22,552,1,0,551,191,35,623,0,0,623,101,16,16
130217,215,418,51,189,0,0,189,114,60,97,0,0,97,47,48,11
130226,1604,1844,87,1492,0,0,1492,1310,88,0,0,0,0,0,,11
130253,1774,1968,90,1839,0,0,1839,1556,85,1,0,0,1,1,100,16
130314,189,246,77,186,0,0,186,145,78,0,0,0,0,0,,8
130396,598,1816,33,652,0,0,652,389,60,415,0,0,415,197,47,14
130493,1091,2347,46,1004,0,0,1004,735,73,17,0,0,17,7,41,11
130590,563,617,91,521,0,0,521,469,90,2,0,0,2,2,100,8
130606,497,1176,42,481,0,0,481,310,64,208,0,0,208,87,42,14
130624,289,289,100,285,0,0,285,277,97,,,,,,,7
130697,743,838,89,910,0,0,910,868,95,,,,,,,7
130776,614,997,62,698,0,0,698,520,74,35,0,0,35,12,34,11
130794,1554,1584,98,1786,0,0,1786,1752,98,,,,,,,6
130837,,,,,,,,,,,,,,,,6
130873,,,,197,0,0,197,139,71,,,,,,,18
130907,1680,4329,39,0,0,0,0,0,,0,0,0,0,0,,12
130934,1255,1941,65,925,0,0,925,695,75,98,0,0,98,13,13,16
130943,4894,5293,92,4263,9,0,4254,3868,91,13,0,0,13,8,62,15
130989,99,171,58,124,1,0,123,88,72,3,0,0,3,1,33,17
131061,,,,36,0,0,36,24,67,31,0,0,31,15,48,14
131113,225,2860,8,203,0,0,203,113,56,273,0,0,273,62,23,12
131159,1752,1940,90,2364,0,0,2364,2039,86,7,0,0,7,4,57,11
131283,763,871,88,691,0,0,691,606,88,,,,,,,11
131399,213,723,29,95,0,0,95,51,54,21,0,0,21,4,19,6
131450,161,220,73,151,0,0,151,110,73,,,,,,,6
131469,2930,3462,85,2563,4,0,2559,2292,90,8,0,0,8,6,75,12
131496,1573,2125,74,1581,0,0,1581,1527,97,4,0,0,4,4,100,11
131520,2489,2678,93,2763,0,0,2763,2436,88,5,0,0,5,2,40,14
131803,,,,1,0,0,1,1,100,12,0,0,12,6,50,41
131830,,,,3,0,0,3,1,33,,,,,,,5
131876,132,472,28,188,1,0,187,129,69,25,0,0,25,13,52,12
132374,,,,865,0,0,865,584,68,,,,,,,9
132408,24,151,16,23,0,0,23,17,74,2,0,0,2,2,100,8
132471,589,1210,49,680,0,0,680,380,56,36,0,0,36,7,19,12
132602,953,1093,87,808,0,0,808,415,51,4,0,0,4,1,25,15
132657,790,958,82,778,0,0,778,576,74,19,0,0,19,2,11,18
132675,,,,35,0,0,35,11,31,5,0,0,5,0,0,7
132693,1036,2360,44,0,0,0,0,0,,0,0,0,0,0,,18
132709,3018,6661,45,0,0,0,0,0,,0,0,0,0,0,,29
132842,3,84,4,6,0,0,6,4,67,12,0,0,12,8,67,15
132851,742,1420,52,0,0,0,0,0,,0,0,0,0,0,,17
132879,33,61,54,33,0,0,33,16,48,0,0,0,0,0,,10
132903,6912,14658,47,6712,7,0,6705,6235,93,377,0,0,377,316,84,29
132976,,,,118,0,0,118,93,79,,,,,,,15
133021,280,455,62,0,0,0,0,0,,0,0,0,0,0,,18
133155,,,,296,0,0,296,217,73,156,0,0,156,147,94,20
133386,1058,2316,46,0,0,0,0,0,,0,0,0,0,0,,16
133465,8,77,10,2,0,0,2,1,50,3,0,0,3,1,33,14
133492,543,616,88,644,0,0,644,495,77,6,0,0,6,1,17,11
133508,1828,3529,52,0,0,0,0,0,,0,0,0,0,0,,27
133526,309,427,72,312,0,0,312,183,59,11,0,0,11,4,36,17
133553,1825,2078,88,1841,0,0,1841,1506,82,12,0,0,12,6,50,18
133650,1484,2486,60,1139,0,0,1139,1023,90,28,0,0,28,17,61,14
133669,3050,7143,43,2508,3,0,2505,2026,81,1417,0,0,1417,999,71,22
133702,1151,4183,28,0,0,0,0,0,,0,0,0,0,0,,23
133711,761,941,81,742,0,0,742,514,69,,,,,,,14
133809,172,266,65,188,0,0,188,131,70,,,,,,,11
133845,,,,92,0,0,92,49,53,0,0,0,0,0,,20
133854,,,,95,0,0,95,63,66,,,,,,,24
133863,,,,126,0,0,126,87,69,,,,,,,28
133872,41,305,13,42,0,0,42,28,67,12,0,0,12,4,33,5
133881,775,1000,78,743,2,0,741,559,75,4,0,0,4,0,0,14
133951,2979,13560,22,2872,0,0,2872,2601,91,1189,0,0,1189,1023,86,24
133960,131,313,42,0,0,0,0,0,,0,0,0,0,0,,12
133979,446,553,81,315,8,0,307,165,54,21,0,0,21,14,67,15
133997,,,,68,0,0,68,40,59,,,,,,,9
134024,,,,,,,,,,,,,,,,8
134079,752,871,86,792,0,0,792,613,77,0,0,0,0,0,,14
134097,5922,8084,73,7465,2,0,7463,7010,94,152,0,0,152,124,82,17
134130,6594,8679,76,6760,0,0,6760,6528,97,27,0,0,27,26,96,16
134228,,,,22,0,0,22,4,18,3,0,0,3,1,33,8
134237,,,,3162,15,0,3147,2377,76,,,,,,,34
134291,,,,400,1,0,399,259,65,10,0,0,10,8,80,24
134307,,,,34,0,0,34,33,97,166,0,0,166,155,93,19
134343,696,997,70,0,0,0,0,0,,0,0,0,0,0,,19
134422,5,12,42,3,0,0,3,1,33,,,,,,,6
134495,3290,6636,50,0,0,0,0,0,,0,0,0,0,0,,23
134510,24,54,44,17,0,0,17,12,71,4,0,0,4,3,75,6
134529,,,,117,0,0,117,83,71,,,,,,,24
134574,,,,,,,,,,,,,,,,15
134608,2366,3716,64,0,0,0,0,0,,0,0,0,0,0,,27
134714,,,,21,0,0,21,9,43,47,0,0,47,40,85,11
134811,61,261,23,41,0,0,41,22,54,15,0,0,15,6,40,11
134945,700,907,77,631,1,0,630,400,63,4,0,0,4,2,50,13
135081,1300,2194,59,433,0,0,433,297,69,152,0,0,152,36,24,15
135142,,,,1,0,0,1,1,100,78,0,0,78,70,90,20
135160,290,676,43,0,0,0,0,0,,0,0,0,0,0,,13
135179,,,,182,0,0,182,144,79,54,0,0,54,37,69,7
135188,501,1072,47,0,0,0,0,0,,0,0,0,0,0,,26
135267,,,,437,0,0,437,362,83,,,,,,,16
135276,,,,379,1,0,378,167,44,58,1,0,57,19,33,17
135294,,,,118,13,0,105,62,59,52,3,0,49,46,94,12
135337,,,,29,0,0,29,18,62,20,0,0,20,9,45,20
135364,5,47,11,0,0,0,0,0,,7,0,0,7,4,57,10
135391,1275,2276,56,0,0,0,0,0,,0,0,0,0,0,,38
135407,,,,625,0,0,625,481,77,2,0,0,2,1,50,12
135522,,,,188,0,0,188,182,97,,,,,,,8
135559,,,,,,,,,,,,,,,,9
135610,1,14,7,0,0,0,0,0,,1,0,0,1,1,100,3
135647,,,,550,0,0,550,176,32,131,0,0,131,123,94,15
135717,7260,12291,59,0,0,0,0,0,,0,0,0,0,0,,19
135726,2370,3202,74,2759,1,0,2758,2540,92,7,0,0,7,6,86,13
135735,,,,85,0,0,85,63,74,125,0,0,125,93,74,13
136109,,,,20,0,0,20,18,90,7,0,0,7,7,100,9
136145,102,264,39,0,0,0,0,0,,0,0,0,0,0,,20
136172,3036,4509,67,2424,13,0,2411,1931,80,154,0,0,154,83,54,19
136215,1960,2524,78,1651,0,0,1651,1281,78,21,0,0,21,4,19,17
136233,455,903,50,0,0,0,0,0,,0,0,0,0,0,,21
136303,,,,65,0,0,65,38,58,10,0,0,10,0,0,2
136330,697,1342,52,502,0,0,502,382,76,3,0,0,3,1,33,11
136358,2352,6335,37,0,0,0,0,0,,0,0,0,0,0,,27
136400,1042,1911,55,0,0,0,0,0,,0,0,0,0,0,,24
136473,822,1660,50,0,0,0,0,0,,0,0,0,0,0,,21
136491,,,,121,0,0,121,77,64,32,0,0,32,12,38,8
136516,545,1381,39,0,0,0,0,0,,0,0,0,0,0,,20
136659,,,,67,0,0,67,65,97,4,0,0,4,3,75,16
136765,,,,283,0,0,283,20,7,44,0,0,44,10,23,20
136774,415,481,86,400,2,0,398,334,84,1,0,0,1,0,0,12
136826,,,,89,0,0,89,29,33,68,0,0,68,23,34,15
136950,632,751,84,549,0,0,549,471,86,,,,,,,11
137023,,,,300,0,0,300,221,74,5,0,0,5,5,100,4
137032,868,2482,35,821,0,0,821,447,54,2,0,0,2,0,0,18
137078,1606,4567,35,0,0,0,0,0,,0,0,0,0,0,,22
137087,,,,156,0,0,156,108,69,27,0,0,27,12,44,7
137096,1640,3846,43,0,0,0,0,0,,0,0,0,0,0,,20
137120,,,,336,0,0,336,97,29,69,0,0,69,3,4,6
137209,1515,3223,47,0,0,0,0,0,,0,0,0,0,0,,26
137245,,,,611,1,0,610,446,73,,,,,,,17
137272,8,8,100,11,0,0,11,11,100,,,,,,,4
137281,534,1050,51,0,0,0,0,0,,0,0,0,0,0,,18
137315,302,596,51,0,0,0,0,0,,0,0,0,0,0,,17
137351,6655,11108,60,6096,0,0,6096,5460,90,183,0,0,183,120,66,22
137476,535,2075,26,532,0,0,532,280,53,4,0,0,4,0,0,18
137546,666,804,83,637,0,0,637,430,68,0,0,0,0,0,,11
137564,1057,2668,40,947,0,0,947,632,67,72,0,0,72,22,31,27
137591,,,,89,0,0,89,59,66,3,0,0,3,2,67,10
137713,,,,113,0,0,113,55,49,50,0,0,50,15,30,7
137759,2672,4155,64,0,0,0,0,0,,0,0,0,0,0,,23
137777,8,8,100,10,0,0,10,7,70,,,,,,,4
137801,,,,110,0,0,110,79,72,,,,,,,35
137847,1876,2385,79,3092,2,0,3090,2490,81,10,0,0,10,6,60,17
137856,,,,66,3,0,63,49,78,14,0,0,14,14,100,14
137865,,,,108,0,0,108,50,46,12,0,0,12,6,50,19
137953,88,131,67,73,0,0,73,37,51,3,0,0,3,0,0,10
137962,34,69,49,34,0,0,34,10,29,,,,,,,12
138187,5805,12914,45,0,0,0,0,0,,0,0,0,0,0,,23
138275,239,384,62,227,2,0,225,103,46,0,0,0,0,0,,13
138284,,,,230,0,0,230,151,66,77,0,0,77,26,34,10
138293,275,404,68,233,0,0,233,156,67,4,0,0,4,1,25,24
138309,220,1980,11,2,0,0,2,1,50,0,0,0,0,0,,11
138354,1021,2708,38,1041,3,0,1038,883,85,141,0,0,141,82,58,22
138372,,,,136,0,0,136,94,69,55,0,0,55,36,65,20
138479,,,,280,0,0,280,194,69,,,,,,,13
138488,,,,129,0,0,129,17,13,44,0,0,44,17,39,22
138497,,,,316,0,0,316,277,88,,,,,,,8
138558,804,1336,60,533,0,0,533,335,63,32,0,0,32,13,41,19
138600,276,297,93,301,0,0,301,238,79,,,,,,,11
138655,,,,129,0,0,129,76,59,15,0,0,15,5,33,23
138664,,,,29,0,0,29,16,55,,,,,,,12
138682,136,1013,13,143,0,0,143,74,52,256,0,0,256,101,39,12
138716,1295,1819,71,439,0,0,439,299,68,70,0,0,70,16,23,20
138761,87,124,70,13,0,0,13,9,69,0,0,0,0,0,,7
138813,27,148,18,23,0,0,23,7,30,30,0,0,30,7,23,10
138822,,,,117,0,0,117,87,74,,,,,,,20
138840,182,1159,16,195,0,0,195,108,55,297,0,0,297,121,41,12
138868,241,1172,21,143,0,0,143,99,69,12,0,0,12,7,58,13
138901,136,544,25,25,0,0,25,12,48,13,0,0,13,5,38,22
138938,,,,22,0,0,22,17,77,8,0,0,8,5,63,20
138947,1120,1293,87,1108,0,0,1108,784,71,15,0,0,15,7,47,16
138956,302,1549,19,336,0,0,336,182,54,321,0,0,321,112,35,14
139144,634,668,95,729,0,0,729,606,83,0,0,0,0,0,,12
139153,10,16,63,2,0,0,2,1,50,5,0,0,5,2,40,6
139199,215,553,39,139,0,0,139,77,55,5,0,0,5,1,20,11
139205,213,510,42,201,0,0,201,82,41,8,0,0,8,7,88,15
139250,623,1116,56,358,0,0,358,208,58,80,0,0,80,41,51,23
139278,352,2513,14,433,0,0,433,218,50,433,0,0,433,194,45,19
139311,508,1541,33,547,0,0,547,327,60,78,0,0,78,39,50,16
139357,167,1227,14,148,0,0,148,62,42,253,0,0,253,102,40,14
139366,943,1719,55,1045,0,0,1045,682,65,76,0,0,76,25,33,17
139384,234,2534,9,252,0,0,252,163,65,477,0,0,477,221,46,18
139393,237,294,81,250,0,0,250,192,77,16,0,0,16,5,31,12
139463,764,1352,57,366,0,0,366,246,67,54,0,0,54,27,50,20
139506,,,,34,0,0,34,24,71,,,,,,,10
139579,20,66,30,4,0,0,4,2,50,2,0,0,2,0,0,12
139621,587,1056,56,2,0,0,2,1,50,1,0,0,1,0,0,23
139630,188,342,55,239,1,0,238,154,65,4,0,0,4,0,0,12
139658,1424,2070,69,1494,12,0,1482,1411,95,0,0,0,0,0,,9
139700,711,1609,44,12,0,0,12,7,58,4,0,0,4,2,50,20
139719,532,677,79,569,0,0,569,383,67,43,0,0,43,18,42,20
139746,,,,,,,,,,,,,,,,9
139755,3630,5513,66,3460,0,0,3460,3386,98,11,0,0,11,11,100,19
139764,467,1077,43,375,0,0,375,224,60,10,0,0,10,1,10,17
139861,1359,1590,85,1502,1,0,1501,1203,80,5,0,0,5,5,100,15
139931,4231,6252,68,5412,0,0,5412,3895,72,157,0,0,157,82,52,22
139940,5265,7207,73,5774,0,0,5774,4519,78,284,0,0,284,136,48,26
139959,6250,8217,76,5785,0,0,5785,5455,94,34,0,0,34,31,91,17
139968,715,1387,52,96,0,0,96,52,54,28,0,0,28,6,21,21
139986,207,2067,10,235,0,0,235,147,63,464,0,0,464,200,43,17
139995,144,181,80,184,0,0,184,170,92,0,0,0,0,0,,30
140003,14,36,39,12,1,0,11,7,64,4,0,0,4,4,100,7
140012,328,3443,10,268,0,0,268,153,57,671,0,0,671,327,49,17
140234,220,279,79,129,2,0,127,79,62,1,0,0,1,0,0,11
140243,355,2779,13,291,0,0,291,173,59,341,0,0,341,144,42,16
140252,163,305,53,169,0,0,169,118,70,3,0,0,3,2,67,13
140331,722,3784,19,622,0,0,622,359,58,741,0,0,741,335,45,20
140340,32,109,29,5,0,0,5,2,40,2,0,0,2,1,50,14
140447,897,1618,55,947,2,0,945,808,86,22,0,0,22,11,50,13
140553,671,852,79,619,0,0,619,494,80,10,0,0,10,2,20,10
140571,52,181,29,15,0,0,15,5,33,10,0,0,10,0,0,14
140678,274,1047,26,254,0,0,254,131,52,143,0,0,143,56,39,13
140696,425,500,85,404,0,0,404,308,76,0,0,0,0,0,,16
140720,84,132,64,71,0,0,71,43,61,8,0,0,8,1,13,10
140818,301,456,66,246,0,0,246,167,68,3,0,0,3,1,33,11
140827,,,,0,0,0,0,0,,,,,,,,5
140872,272,405,67,215,1,0,214,123,57,2,0,0,2,1,50,12
140942,258,1506,17,210,0,0,210,115,55,310,0,0,310,132,43,14
140951,3355,4305,78,2541,0,0,2541,2059,81,144,0,0,144,83,58,20
140960,578,812,71,748,0,0,748,505,68,42,0,0,42,7,17,21
140988,265,562,47,309,1,0,308,221,72,0,0,0,0,0,,15
141006,182,764,24,159,0,0,159,105,66,99,0,0,99,50,51,17
141015,,,,25,1,0,24,8,33,,,,,,,5
141060,577,600,96,794,0,0,794,710,89,0,0,0,0,0,,11
141167,99,314,32,90,0,0,90,32,36,3,0,0,3,1,33,12
141185,227,1075,21,166,0,0,166,99,60,9,0,0,9,2,22,17
141237,216,768,28,239,0,0,239,165,69,2,0,0,2,0,0,16
141255,96,1703,6,101,0,0,101,67,66,226,0,0,226,109,48,14
141264,1081,1903,57,1651,0,0,1651,975,59,60,0,0,60,22,37,17
141325,122,154,79,111,0,0,111,70,63,0,0,0,0,0,,7
141334,1352,2439,55,1439,0,0,1439,1055,73,104,0,0,104,48,46,16
141361,253,804,31,303,1,0,302,205,68,1,0,0,1,0,0,11
141486,288,550,52,186,0,0,186,132,71,9,0,0,9,4,44,11
141565,355,842,42,394,0,0,394,267,68,65,0,0,65,25,38,12
141574,2907,4790,61,2698,1,0,2697,2126,79,233,1,0,232,114,49,14
141608,,,,7,0,0,7,7,100,,,,,,,13
141644,573,1818,32,780,0,0,780,459,59,10,0,0,10,1,10,16
141680,252,1481,17,242,0,0,242,137,57,208,0,0,208,106,51,16
141796,460,2230,21,397,0,0,397,258,65,367,0,0,367,168,46,15
141802,99,625,16,101,0,0,101,69,68,113,0,0,113,55,49,11
141811,496,2285,22,512,0,0,512,354,69,347,0,0,347,180,52,20
141839,227,1002,23,10,0,0,10,7,70,5,0,0,5,2,40,13
141981,188,956,20,183,0,0,183,126,69,40,0,0,40,19,48,17
141990,202,1214,17,137,0,0,137,87,64,85,0,0,85,31,36,17
142054,,,,41,0,0,41,28,68,,,,,,,13
142090,26,40,65,18,0,0,18,13,72,2,1,0,1,0,0,11
142115,3064,8865,35,3079,1,0,3078,2440,79,116,0,0,116,53,46,20
142179,181,1148,16,191,0,0,191,95,50,132,0,0,132,56,42,13
142276,1288,3843,34,1184,51,0,1133,801,71,68,0,0,68,20,29,13
142285,1911,3669,52,1624,7,0,1617,1193,74,32,0,0,32,12,38,16
142294,269,310,87,295,2,0,293,222,76,0,0,0,0,0,,10
142328,463,810,57,273,0,0,273,172,63,10,0,0,10,3,30,15
142407,,,,12,0,0,12,10,83,0,0,0,0,0,,9
142443,523,1708,31,613,0,0,613,363,59,252,0,0,252,118,47,14
142461,235,341,69,273,0,0,273,197,72,1,0,0,1,0,0,13
142489,,,,9,0,0,9,8,89,,,,,,,15
142522,3643,8498,43,4057,893,0,3164,2149,68,801,108,0,693,338,49,19
142559,658,1273,52,0,0,0,0,0,,0,0,0,0,0,,22
142832,,,,,,,,,,,,,,,,1
142887,28,40,70,19,0,0,19,13,68,6,0,0,6,2,33,6
142957,1,6,17,0,0,0,0,0,,0,0,0,0,0,,2
143048,650,762,85,663,4,0,659,521,79,5,0,0,5,2,40,11
143084,593,685,87,648,0,0,648,524,81,,,,,,,11
143118,669,1250,54,822,5,0,817,594,73,0,0,0,0,0,,18
143215,800,2770,29,795,0,0,795,504,63,367,4,0,363,170,47,17
143279,483,2070,23,548,1,0,547,332,61,110,2,0,108,48,44,17
143288,106,141,75,72,0,0,72,27,38,1,0,0,1,0,0,9
143297,,,,,,,,,,,,,,,,10
143358,1036,1190,87,1039,0,0,1039,858,83,3,0,0,3,2,67,12
143376,,,,8,0,0,8,7,88,7,0,0,7,7,100,16
143464,,,,5,0,0,5,4,80,0,0,0,0,0,,13
143473,,,,3,0,0,3,2,67,4,0,0,4,2,50,12
143482,,,,3,0,0,3,2,67,8,0,0,8,5,63,15
143491,,,,3,0,0,3,2,67,10,0,0,10,8,80,15
143552,,,,0,0,0,0,0,,4,0,0,4,4,100,6
143613,214,907,24,228,2,0,226,150,66,65,0,0,65,31,48,16
143978,,,,0,0,0,0,0,,0,0,0,0,0,,3
144005,154,432,36,147,0,0,147,81,55,21,0,0,21,6,29,11
144050,1729,1870,92,2053,4,0,2049,2028,99,,,,,,,5
144157,234,1125,21,141,4,0,137,63,46,77,2,0,75,26,35,15
144166,708,2782,25,656,10,0,646,360,56,332,12,0,320,128,40,24
144175,154,1069,14,116,3,0,113,55,49,74,3,0,71,21,30,19
144184,336,2252,15,268,4,0,264,166,63,163,4,0,159,65,41,23
144193,426,2427,18,322,4,0,318,177,56,233,4,0,229,84,37,27
144209,560,2497,22,639,3,0,636,394,62,253,6,0,247,116,47,19
144218,737,3272,23,777,4,0,773,515,67,295,6,0,289,129,45,29
144281,1585,2143,74,1680,0,0,1680,1129,67,16,0,0,16,2,13,15
144351,267,445,60,334,0,7,341,197,58,2,0,2,4,0,0,12
144564,213,1055,20,208,1,0,207,134,65,93,5,0,88,37,42,15
144573,,,,7,0,0,7,3,43,1,0,0,1,0,0,15
144740,2961,4161,71,2822,0,0,2822,2373,84,16,0,0,16,3,19,17
144795,,,,138,0,0,138,110,80,5,0,0,5,4,80,20
144865,2099,10775,19,1893,4,0,1889,1257,67,1170,11,0,1159,566,49,20
